"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36047020200","Census Tract 202, Kings County, New York","616","65","77.3","8.8","0.0","4.7","0.0","4.7","22.7","8.8","0.0","4.7","0.0","4.7","0.0","4.7","3.4","4.2","73.9","9.6","3.9","4.0","27.1","9.0","37.7","11.9","31.3","9.6","490","70","43.9","11.4","56.1","11.4","72.9","10.5","19.4","10.2","7.8","6.3","126","54","61.1","22.8","57.1","22.0","4.0","7.0","38.9","22.8","34.1","22.4","4.8","7.0","32.0","(X)","31.6","(X)","33.3","(X)","71250","45828","103333","60614","-","**","-","**","59821","25046","-","**","-","**","-","**","-","**","102560","67608","-","**","125402","66087","108571","8611","26875","12030","102697","50706","104226","52956","72250","66835","102679","48191","58661","61741","104559","47670","24500","28813","17464","9772","17286","5878","-","**","53906","94158","52969","70165","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047020300","Census Tract 203, Kings County, New York","654","66","57.8","8.6","22.6","8.2","0.0","4.5","11.5","5.7","0.0","4.5","8.1","4.9","0.0","4.5","13.0","6.0","52.9","7.9","9.2","5.6","68.8","8.1","17.4","6.2","4.6","3.5","279","56","52.3","10.8","47.7","10.8","79.2","9.2","19.4","9.4","1.4","2.7","375","68","64.5","12.2","27.2","12.2","37.3","12.7","35.5","12.2","14.7","9.4","20.8","9.6","29.5","(X)","24.7","(X)","32.0","(X)","111875","25615","124000","23811","60909","30057","-","**","148125","25176","-","**","23438","79321","-","**","39750","33876","119167","26020","71750","82029","130500","21277","48000","109230","68750","69091","138375","15494","138250","16203","162569","91125","143750","37896","17000","84750","-","**","80066","24484","71500","45032","59038","13136","120250","21652","81118","28929","6719","14590","119375","73770","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047020400","Census Tract 204, Kings County, New York","625","43","85.1","6.8","0.0","4.7","0.0","4.7","14.9","6.8","0.0","4.7","0.0","4.7","0.0","4.7","0.0","4.7","85.1","6.8","0.0","4.7","28.3","9.7","40.2","8.5","31.5","6.3","443","60","38.6","10.7","61.4","10.7","81.9","8.4","12.9","7.4","5.2","5.5","182","59","71.4","15.7","51.1","19.1","20.3","20.1","28.6","15.7","17.0","11.9","11.5","11.4","35.2","(X)","30.7","(X)","46.2","(X)","67670","9533","69545","10172","-","**","-","**","54145","24140","-","**","-","**","-","**","-","**","69545","10172","-","**","99063","68311","73897","9703","29563","16952","69943","23231","79250","60854","68977","10726","91250","42261","51417","17525","65917","26259","27283","39147","22500","40837","16509","2001","-","**","64167","75426","26382","978","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047020500","Census Tract 205, Kings County, New York","1315","104","64.2","7.5","25.5","7.1","0.0","2.3","4.1","3.4","0.0","2.3","0.0","2.3","6.2","3.2","5.7","3.6","60.8","7.9","2.2","1.9","67.1","7.1","19.9","6.5","10.7","4.3","505","113","36.0","11.6","64.0","11.6","64.8","12.2","21.2","10.1","14.1","11.2","810","128","51.7","12.6","40.7","12.3","11.0","6.1","48.3","12.6","22.5","10.2","25.8","11.9","22.7","(X)","21.6","(X)","23.3","(X)","78713","9782","90000","27437","49792","26573","-","**","50278","66761","-","**","-","**","79000","13588","77898","11519","93382","29313","75469","103089","85673","8529","107667","114226","47639","66935","94228","26670","108636","19229","86821","26509","115694","5999","47292","50373","79875","27178","64357","15061","59491","9567","58241","13223","76607","22862","79479","19164","60688","41052","109205","39418","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047020600","Census Tract 206, Kings County, New York","839","43","72.7","8.2","1.0","1.3","0.0","3.5","24.6","8.6","0.0","3.5","1.8","2.6","0.0","3.5","7.6","5.6","65.1","8.0","0.0","3.5","32.8","7.7","42.2","8.7","25.0","5.2","644","69","41.8","9.6","58.2","9.6","91.9","5.0","6.2","4.4","1.9","2.2","195","63","41.0","18.3","31.3","14.5","9.7","12.5","59.0","18.3","50.3","19.2","8.7","10.8","36.5","(X)","42.7","(X)","13.8","(X)","82240","16825","93000","32950","-","**","-","**","71250","40589","-","**","-","**","-","**","73750","79251","93000","34986","-","**","98563","53688","86500","25135","61000","33223","93750","16435","87917","38245","97344","24525","96250","17121","78333","27252","-","**","44464","43097","23000","35552","30750","48760","-","**","48086","33100","44643","49386","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047020700","Census Tract 207, Kings County, New York","2088","149","66.8","7.8","22.8","5.7","0.0","1.4","6.5","4.8","0.0","1.4","2.4","3.7","1.5","1.7","14.5","6.7","59.6","7.8","3.6","3.1","42.9","7.8","34.5","7.7","19.0","6.7","890","159","34.9","9.8","65.1","9.8","69.8","11.0","23.3","10.5","7.0","8.4","1198","204","59.3","11.5","37.7","10.0","21.6","9.7","40.7","11.5","23.3","10.3","17.4","10.5","30.7","(X)","40.8","(X)","23.2","(X)","100976","15977","108125","10325","52647","39048","-","**","94904","153830","-","**","-","**","-","**","125531","20218","101852","15698","127396","156181","104250","21290","100223","17968","74904","99832","122500","29882","103147","14347","127425","31130","127125","51383","97212","23780","-","**","83077","14522","72933","31270","36429","32514","110481","33236","93814","18144","85843","23382","132611","10789","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047020800","Census Tract 208, Kings County, New York","1016","102","62.8","8.0","1.7","2.0","2.4","3.6","31.5","7.2","0.0","2.9","1.7","2.9","0.0","2.9","7.2","6.8","57.7","8.8","3.6","4.0","40.0","12.0","34.2","10.0","22.2","8.1","711","105","42.2","11.4","57.8","11.4","77.8","11.6","13.5","9.3","8.7","7.7","305","94","43.3","15.6","34.4","15.2","8.9","10.1","56.7","15.6","31.5","16.5","25.2","14.7","32.8","(X)","35.9","(X)","25.6","(X)","55215","6681","55000","6688","-","**","-","**","55204","42390","-","**","-","**","-","**","45551","6202","55909","5927","2,500-","***","53667","16487","57372","23847","51000","16670","51378","8310","27434","29732","56938","6551","55528","9647","27105","26866","39583","339819","56932","32524","46786","29520","46964","53729","37411","103834","88631","42855","56700","28956","97969","25452","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021000","Census Tract 210, Kings County, New York","1484","56","51.6","7.1","1.3","2.0","0.0","2.0","41.0","7.0","0.0","2.0","4.2","3.3","1.9","2.1","10.5","4.8","45.4","8.5","3.7","2.8","37.6","6.7","37.4","6.9","21.3","6.2","1168","114","40.2","7.9","59.8","7.9","82.0","7.2","7.7","4.2","10.3","5.9","316","97","55.7","16.9","38.0","16.6","17.7","14.9","44.3","16.9","23.1","14.0","21.2","15.9","38.0","(X)","36.9","(X)","42.1","(X)","49600","13143","53646","16531","-","**","-","**","43295","13101","-","**","94421","7195","-","**","93049","27454","42356","22446","42109","14080","55694","19875","64563","19012","30000","10147","49688","15909","45125","17374","53287","26589","47813","16837","21667","21324","87159","14502","41094","38242","23750","36458","9737","11643","92976","82643","56974","41904","19875","73086","85739","66203","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021100","Census Tract 211, Kings County, New York","549","63","25.1","9.0","58.1","9.4","0.0","5.3","3.6","4.1","0.0","5.3","11.3","6.0","1.8","2.2","28.1","9.8","16.8","6.5","7.8","5.6","47.5","9.5","31.0","7.8","13.7","5.9","265","60","46.8","14.8","53.2","14.8","47.9","16.2","35.8","15.8","16.2","14.1","284","67","32.4","14.8","24.6","13.0","7.7","7.4","67.6","14.8","46.5","14.4","21.1","13.9","30.1","(X)","33.6","(X)","26.8","(X)","52083","16890","58929","19295","37813","38573","-","**","-","**","-","**","35119","12160","-","**","36667","12909","57059","7963","78438","65586","57431","9515","37000","45991","26875","28075","59539","6762","68690","10807","48750","18218","58750","6814","36458","39909","83080","25516","35461","2390","34239","22254","33043","12459","57857","48216","35921","12846","34375","5803","92708","43802","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021200","Census Tract 212, Kings County, New York","1430","93","38.3","6.3","1.5","2.6","0.0","2.1","58.3","6.1","0.0","2.1","0.0","2.1","1.9","2.0","3.5","3.2","37.4","6.4","1.5","1.7","40.4","7.5","34.1","8.1","24.0","6.8","1093","122","43.2","8.3","56.8","8.3","71.9","8.8","17.0","6.7","11.1","6.5","337","102","54.6","16.4","42.4","17.0","12.2","13.0","45.4","16.4","33.2","15.6","12.2","13.0","34.8","(X)","37.6","(X)","19.9","(X)","36411","8528","36919","8866","-","**","-","**","33456","11797","-","**","-","**","-","**","66364","78786","37297","8826","-","**","44853","13695","52847","40316","25821","11613","36149","6702","34706","15506","36230","5658","33971","9469","37093","25858","32188","70888","26188","20342","19531","18395","9861","15055","93802","47141","29732","51852","21630","19923","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021300","Census Tract 213, Kings County, New York","1920","58","22.7","5.3","73.9","5.1","0.0","1.5","1.1","1.8","0.0","1.5","0.6","0.9","1.7","1.4","3.6","2.3","22.4","5.2","3.9","2.9","43.7","6.3","36.1","6.2","16.4","4.9","1013","152","35.5","9.8","64.5","9.8","41.4","8.6","40.1","9.2","18.6","9.5","907","147","44.9","11.4","38.1","10.7","6.7","3.8","55.1","11.4","45.9","11.5","9.3","5.5","33.8","(X)","45.8","(X)","20.4","(X)","42794","9344","68235","21553","39688","12823","-","**","-","**","-","**","-","**","57361","61650","39226","34983","68603","22053","16250","20441","62875","17144","41114","6936","19674","22729","56573","28829","28333","20513","66553","30085","95898","9959","28465","4081","41364","71732","36563","15712","40029","30888","25300","18535","95250","14984","36518","21654","18370","26934","85227","15963","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021400","Census Tract 214, Kings County, New York","594","37","54.9","7.5","0.0","4.9","0.0","4.9","44.6","7.6","0.0","4.9","0.5","0.9","0.0","4.9","7.7","5.9","47.1","8.5","7.9","5.3","49.5","9.0","32.2","8.4","10.4","5.4","457","53","69.1","11.2","30.9","11.2","78.8","10.4","10.9","6.6","10.3","8.9","137","42","57.7","17.1","46.7","17.4","10.9","12.0","42.3","17.1","19.7","15.8","22.6","14.6","46.8","(X)","47.5","(X)","35.8","(X)","47500","10458","36250","22866","-","**","-","**","51202","13759","-","**","-","**","-","**","49318","7830","30500","21017","20781","11678","48047","4066","61302","9523","10156","1984","41331","14498","32361","13044","67569","26788","41129","12485","54545","62366","37969","28513","14750","14142","11066","1368","10700","1787","-","**","48000","10047","32125","26375","55125","12112","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021500","Census Tract 215, Kings County, New York","2470","146","44.4","5.4","43.1","5.3","0.0","1.2","6.3","2.7","0.0","1.2","4.3","4.2","1.9","1.8","12.3","4.6","38.4","5.2","4.7","3.1","47.2","5.4","31.5","5.2","16.6","4.7","1078","161","40.2","9.8","59.8","9.8","64.7","10.8","24.2","8.6","11.1","9.0","1392","194","49.4","10.8","33.9","9.8","15.4","7.9","50.6","10.8","31.8","9.6","18.9","8.3","27.7","(X)","31.4","(X)","20.3","(X)","60081","10584","109727","22897","44098","11262","-","**","42216","225858","-","**","22564","11878","53594","75607","65101","29686","114075","23087","47583","58807","87279","29013","52273","9384","29583","29141","65722","20165","97031","47845","52023","22215","99276","25112","32788","23284","51136","19408","57500","8888","57132","8926","53015","9605","129609","96562","62946","46993","29628","38660","112708","42010","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021600","Census Tract 216, Kings County, New York","1058","48","83.6","6.6","0.0","2.8","0.0","2.8","16.4","6.6","0.0","2.8","0.0","2.8","0.0","2.8","6.6","5.0","76.9","7.6","3.5","2.9","37.1","8.9","36.0","9.1","23.4","6.3","792","77","55.9","10.3","44.1","10.3","81.6","8.5","12.2","6.8","6.2","6.8","266","75","49.6","17.1","44.4","16.8","5.3","8.4","50.4","17.1","47.7","16.8","2.6","4.1","49.3","(X)","44.2","(X)","64.7","(X)","34068","3769","32949","4988","-","**","-","**","35714","7114","-","**","-","**","-","**","32200","20259","33141","5786","14531","47760","34500","14998","35257","5939","29423","7677","34038","2842","33125","10534","36250","18992","33448","5609","47031","41916","32450","18476","25313","11952","23438","12865","19444","14023","-","**","29643","24723","35893","31769","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021700","Census Tract 217, Kings County, New York","1522","76","33.6","7.1","53.7","6.5","0.0","1.9","5.5","3.4","0.0","1.9","3.7","2.9","3.5","2.6","9.5","3.4","29.8","6.3","5.6","2.9","48.0","6.9","33.8","6.5","12.7","3.0","684","98","56.1","10.5","43.9","10.5","36.1","9.3","50.7","10.2","13.2","7.6","838","122","66.3","9.1","46.5","8.8","19.8","7.2","33.7","9.1","21.6","8.4","12.1","6.1","30.6","(X)","34.6","(X)","26.1","(X)","60335","7240","84537","19013","36595","8508","-","**","61801","61138","-","**","18906","58223","53603","30444","36579","43063","87969","17114","48264","14471","66300","7676","62188","12587","18281","5585","62188","12554","62083","19360","65455","26131","91850","32140","41328","39385","34375","27598","51250","18887","39659","20091","26288","12505","95761","27194","62500","14955","60625","33211","87708","26271","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021800","Census Tract 218, Kings County, New York","1006","62","88.9","6.9","0.0","2.9","0.0","2.9","6.9","5.9","0.0","2.9","4.0","4.2","0.3","0.6","10.3","5.3","82.5","7.5","11.1","6.1","44.8","10.4","29.9","9.9","14.1","7.5","857","82","76.7","9.0","23.3","9.0","91.8","6.1","4.4","3.9","3.7","4.7","149","73","69.8","23.7","55.7","24.3","14.1","21.4","30.2","23.7","16.8","15.0","13.4","19.7","48.4","(X)","49.4","(X)","43.0","(X)","32150","6317","32150","5702","-","**","-","**","73988","114452","-","**","16471","715","-","**","16898","7517","33333","7086","11886","3862","34453","29704","35703","12611","27143","62684","34349","13432","32630","8334","73214","48275","34818","21567","19875","43230","-","**","15958","11976","12339","43381","11492","17965","-","**","16125","8934","15875","24788","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047021900","Census Tract 219, Kings County, New York","1460","111","24.6","5.6","62.9","6.5","0.0","2.0","4.7","4.1","0.0","2.0","7.0","4.5","0.8","1.2","10.3","4.7","24.2","5.6","6.9","4.4","48.4","7.3","29.3","6.5","15.4","5.0","791","140","31.0","8.4","69.0","8.4","36.8","9.3","54.1","10.7","9.1","6.6","669","151","54.9","12.5","28.6","10.2","26.3","10.7","45.1","12.5","31.1","11.0","14.1","8.7","44.2","(X)","48.0","(X)","39.8","(X)","50333","15481","65163","15089","36850","10507","-","**","24659","285745","-","**","84783","115727","-","**","84837","58952","64779","15698","34236","48615","50333","13976","62611","5639","23015","23276","52768","11119","50938","26050","55000","12192","61625","32823","38958","29172","56250","54764","42396","11061","39712","19647","11996","3878","67391","36991","42614","21255","23750","34015","129167","120508","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047022000","Census Tract 220, Kings County, New York","1276","111","89.6","5.9","0.7","1.2","0.0","2.3","7.4","4.6","0.0","2.3","2.4","3.7","0.0","2.3","9.6","7.0","83.0","8.1","6.5","3.7","40.6","7.6","29.0","8.1","23.9","7.3","976","129","61.4","10.4","38.6","10.4","82.6","9.2","5.5","5.3","11.9","8.2","300","108","34.7","15.4","31.7","15.7","3.0","4.6","65.3","15.4","55.7","19.3","9.7","14.8","40.1","(X)","40.8","(X)","38.0","(X)","30000","7823","29161","6904","-","**","-","**","33182","45199","-","**","-","**","-","**","22470","97468","29554","6790","17344","34652","34769","39715","29821","26083","17772","7737","33255","5976","31913","4174","36858","20512","33585","10716","30917","5201","36071","63938","20466","9354","15833","8417","14875","15002","-","**","21037","10420","20152","13762","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047022100","Census Tract 221, Kings County, New York","1668","74","32.5","5.7","55.1","6.3","1.9","2.9","3.0","2.3","0.0","1.8","1.8","2.1","5.7","3.4","12.3","5.1","29.3","5.6","4.9","3.2","54.6","6.9","26.9","5.6","13.7","3.5","672","149","40.5","10.9","59.5","10.9","35.9","12.7","47.5","13.0","16.7","9.9","996","149","53.8","10.2","31.6","8.5","22.2","8.5","46.2","10.2","25.8","8.3","20.4","7.6","34.5","(X)","33.8","(X)","33.5","(X)","44222","9035","71786","13276","35528","8163","-","**","70556","67710","-","**","-","**","27697","34442","35446","21214","75000","11721","28750","21554","43125","15110","65595","15567","13882","19946","62041","10339","53194","30780","70357","25818","88897","9436","61122","17518","29310","18661","36186","6296","32000","8072","21307","12653","71369","18463","41250","7700","31055","11905","79150","36617","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047000100","Census Tract 1, Kings County, New York","2089","181","71.6","7.2","8.1","3.7","0.0","1.4","9.3","5.1","0.0","1.4","7.6","5.5","3.4","4.1","14.1","6.5","66.0","7.7","0.7","1.1","39.5","6.4","34.5","6.0","25.3","5.5","935","175","25.1","7.8","74.9","7.8","76.0","11.7","17.0","11.2","7.0","6.1","1154","203","60.4","11.1","55.6","11.3","4.8","5.3","39.6","11.1","34.9","11.1","4.7","3.8","27.0","(X)","31.8","(X)","23.1","(X)","80318","17695","98226","15909","80667","53148","-","**","50500","94200","-","**","38094","41150","-","**","40746","25957","98871","17018","-","**","106250","41186","80400","26464","51546","24013","130625","26315","172853","36215","123654","43354","134625","35077","126705","121851","59821","43580","41642","16669","41438","19169","39000","17627","51809","165781","41729","45503","40293","12496","91339","82321","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047000200","Census Tract 2, Kings County, New York","354","59","22.0","10.5","7.6","6.9","0.0","8.1","0.0","8.1","0.0","8.1","68.1","12.4","2.3","2.3","90.7","6.8","3.7","4.0","6.2","6.4","46.6","10.1","34.2","12.8","13.0","9.2","265","61","60.8","15.1","39.2","15.1","43.8","14.3","30.9","14.0","25.3","13.7","89","43","31.5","27.1","31.5","27.1","0.0","27.9","68.5","27.1","12.4","18.1","56.2","29.8","52.0","(X)","54.0","(X)","40.4","(X)","35500","15998","31250","18457","50875","72633","-","**","-","**","-","**","40750","24349","-","**","34702","18961","-","**","-","**","49625","16654","34432","25552","36000","37264","35750","20807","29917","8459","50714","10553","52000","33064","48125","12865","26632","1154","17083","12240","10000","7776","10000","7776","-","**","26932","10908","-","**","30833","24351","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047000301","Census Tract 3.01, Kings County, New York","1845","169","90.1","5.3","1.5","1.8","1.0","1.6","3.8","4.0","0.0","1.6","0.8","1.3","2.8","2.6","7.4","4.0","85.6","5.9","0.0","1.6","39.7","6.9","35.4","7.9","24.9","7.4","712","176","41.7","15.8","58.3","15.8","95.5","4.9","2.8","4.4","1.7","2.7","1133","167","58.6","11.0","54.5","11.1","4.1","3.6","41.4","11.0","38.7","10.7","2.6","2.8","21.2","(X)","19.7","(X)","22.2","(X)","105509","32262","113056","34883","-","**","-","**","17219","77642","-","**","-","**","205987","246166","72763","58007","109828","43418","-","**","145781","76338","131797","85490","37407","6650","250,000+","***","250,000+","***","225208","85799","250,000+","***","-","**","-","**","65446","26938","48796","28092","43269","16385","145938","113516","73650","19665","68250","21766","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047000501","Census Tract 5.01, Kings County, New York","1819","120","83.2","5.7","5.4","4.1","0.0","1.6","8.4","4.2","0.0","1.6","1.7","2.6","1.3","2.0","3.1","2.8","81.8","5.9","1.0","1.7","44.9","5.5","35.2","6.0","18.8","4.3","775","126","41.9","10.1","58.1","10.1","87.5","9.5","2.3","2.7","10.2","9.1","1044","143","54.6","9.0","40.6","7.9","14.0","5.7","45.4","9.0","32.7","9.1","12.7","5.6","27.2","(X)","31.9","(X)","23.8","(X)","110625","22885","118406","18820","53682","28232","-","**","51583","120235","-","**","-","**","-","**","9758","90703","118625","18515","-","**","140481","21995","94219","34909","33021","12899","181477","61568","174028","135375","182273","66298","192813","62898","-","**","225313","378258","82216","18822","81420","39770","51667","39378","159688","22734","88295","16939","71417","21281","155804","59999","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047000502","Census Tract 5.02, Kings County, New York","1456","102","85.5","4.6","4.2","3.4","0.0","2.0","8.7","4.2","0.0","2.0","0.5","0.8","1.1","1.3","2.7","3.7","83.3","5.8","1.4","1.6","51.7","6.8","24.0","6.0","22.9","4.2","611","126","33.9","9.0","66.1","9.0","87.2","9.3","10.0","8.7","2.8","3.2","845","129","54.0","10.3","48.2","10.1","5.8","3.4","46.0","10.3","37.5","10.4","8.5","6.8","15.3","(X)","12.6","(X)","17.3","(X)","90375","17436","92645","14777","21023","116668","-","**","80781","51167","-","**","-","**","-","**","-","**","90813","19366","-","**","81250","29833","93657","43202","93281","10240","144602","37575","184350","113175","140750","45114","164489","36844","33250","51011","-","**","60139","22942","65938","24977","51908","30686","115568","18658","52063","41683","43264","29806","111500","9168","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047000700","Census Tract 7, Kings County, New York","1900","132","83.6","7.6","2.1","1.6","0.0","1.6","8.6","5.2","0.0","1.6","2.6","2.8","3.1","3.9","9.5","3.5","76.7","7.2","1.4","1.4","58.7","6.1","25.2","5.4","14.7","3.9","867","149","49.4","8.2","50.6","8.2","86.9","6.1","6.0","4.4","7.2","4.5","1033","157","50.8","10.6","44.6","11.5","6.2","4.2","49.2","10.6","28.6","8.3","20.6","9.4","14.1","(X)","10.3","(X)","16.2","(X)","135096","18339","141985","21409","250,000+","***","-","**","130568","34504","-","**","128144","134246","-","**","129015","6483","146563","28438","4911","79745","135337","24107","144097","64436","133750","78916","197039","35710","172000","91982","197303","63502","230991","52219","38889","37534","105625","35619","88516","41673","75205","16635","66397","24008","131750","165821","130943","12003","78625","47655","161250","73807","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047000900","Census Tract 9, Kings County, New York","1927","116","80.1","5.6","4.3","2.4","0.0","1.5","10.7","4.7","0.0","1.5","1.5","2.3","3.4","2.5","4.6","2.9","78.1","5.9","3.4","2.9","65.5","5.2","22.9","4.0","8.1","2.8","781","141","41.7","10.5","58.3","10.5","89.9","7.2","8.2","6.9","1.9","2.2","1146","162","51.0","9.1","43.2","9.4","7.8","4.3","49.0","9.1","30.7","8.3","18.3","7.2","15.4","(X)","12.5","(X)","17.3","(X)","117348","17674","122721","22881","51000","86044","-","**","85417","114847","-","**","-","**","149917","40537","29009","73134","123419","26026","2,500-","***","128750","49773","89583","71048","78036","110908","202891","18302","203073","49119","199028","35705","204427","22967","29224","93354","-","**","84222","12643","63162","17656","56458","14028","104306","82863","110300","26257","82679","61200","220366","112032","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047001100","Census Tract 11, Kings County, New York","382","35","66.5","12.1","10.7","8.1","0.0","7.5","14.7","7.5","0.0","7.5","3.4","5.0","4.7","5.3","5.8","5.1","64.1","12.2","8.9","5.5","81.9","7.0","8.6","6.6","0.5","0.9","160","47","10.6","11.7","89.4","11.7","74.4","15.7","15.6","14.9","10.0","11.5","222","49","52.3","14.6","38.3","14.6","14.0","10.6","47.7","14.6","27.5","11.9","20.3","10.8","21.2","(X)","33.1","(X)","12.6","(X)","103500","14915","96630","10718","124250","108339","-","**","140278","80181","-","**","-","**","-","**","111154","47610","96685","10586","84000","40963","107788","17935","105625","43744","-","**","111429","41561","-","**","111607","45302","112321","64009","77404","66821","-","**","92500","14179","70714","41356","70893","38790","67292","186186","100000","53078","95938","70808","103750","84188","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047001300","Census Tract 13, Kings County, New York","888","74","71.4","6.7","11.1","4.3","0.0","3.3","13.6","4.1","0.0","3.3","2.0","3.2","1.8","1.6","10.2","4.7","64.4","7.3","0.0","3.3","34.7","5.3","40.8","6.2","24.5","4.4","391","69","39.9","10.1","60.1","10.1","82.6","10.1","3.1","3.3","14.3","9.4","497","81","56.5","8.2","49.1","9.3","7.4","7.4","43.5","8.2","32.0","7.9","11.5","7.6","23.1","(X)","28.9","(X)","18.5","(X)","109821","10010","110417","12313","135625","59356","-","**","77344","25397","-","**","-","**","126000","122810","86625","70451","113333","12545","-","**","118000","10111","136765","18388","56167","26514","151094","16170","207750","50395","138125","28154","159236","7880","-","**","93167","25750","90066","11603","85375","22135","71000","26042","-","**","101818","32436","88750","6580","153083","94676","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047001500","Census Tract 15, Kings County, New York","2374","160","45.8","5.3","22.9","4.5","0.0","1.3","21.4","4.0","0.0","1.3","7.8","3.1","2.1","1.4","14.4","3.9","39.1","5.1","4.9","2.8","65.0","4.7","21.8","5.0","8.3","2.8","1102","142","40.4","8.2","59.6","8.2","63.7","7.6","31.7","8.4","4.6","4.2","1272","170","40.2","7.1","29.0","6.9","11.2","3.4","59.8","7.1","36.2","7.6","23.6","6.8","20.6","(X)","23.0","(X)","17.8","(X)","90993","10241","121899","13316","31083","18744","-","**","81488","18671","-","**","25547","33287","94688","55689","45950","41419","126894","36041","41200","24556","107813","14103","51667","60526","22750","7474","90333","27338","71875","40615","102031","41715","140250","45964","27008","10118","35893","94501","90233","15437","66989","26177","47383","43113","111786","46233","100505","13784","86806","34273","138056","52997","(X)","(X)","(X)","(X)","(X)","(X)"
