"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36005008500","Census Tract 85, Bronx County, New York","1750","106","11.1","4.4","22.6","6.4","0.0","1.7","0.9","1.5","0.4","0.7","62.9","7.5","2.1","1.9","75.8","6.1","2.2","1.9","2.6","2.2","41.9","6.5","35.1","5.7","20.5","5.5","1145","120","59.4","7.7","40.6","7.7","19.0","7.0","56.2","8.4","24.7","8.0","605","118","52.1","11.8","46.4","12.4","5.6","4.0","47.9","11.8","47.9","11.8","0.0","4.8","30.6","(X)","32.8","(X)","26.3","(X)","27174","7981","24219","11001","29531","13355","-","**","-","**","-","**","28883","8872","(X)","(X)","24104","7785","(X)","(X)","50329","3534","35430","18139","24621","8524","15847","2223","30191","7889","23869","13457","31250","4644","48750","18762","21081","11677","32028","21282","15096","5391","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005008600","Census Tract 86, Bronx County, New York","1424","60","32.2","6.4","33.6","8.7","0.0","2.1","4.1","3.7","0.0","2.1","27.5","7.1","2.5","2.4","64.8","6.1","0.8","0.9","4.3","3.5","26.1","6.6","39.0","6.6","30.6","4.8","1020","115","49.3","9.6","50.7","9.6","31.9","8.7","59.7","8.2","8.4","5.6","404","109","78.5","12.8","74.0","14.9","4.5","6.9","21.5","12.8","19.6","12.4","2.0","3.9","33.3","(X)","33.2","(X)","25.2","(X)","23045","6048","23714","5684","14564","4466","-","**","-","**","-","**","27554","12588","26719","14960","24679","5817","-","**","13990","4193","34861","8725","16983","10285","20000","8614","27066","3078","25729","10486","28424","8906","(X)","(X)","(X)","(X)","(X)","(X)","9745","1980","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005008700","Census Tract 87, Bronx County, New York","1889","76","14.9","4.5","29.4","4.8","0.6","0.9","0.0","1.6","0.0","1.6","53.7","5.9","1.5","1.2","74.3","5.3","0.4","0.6","0.7","1.2","35.4","6.2","49.7","6.3","14.1","3.5","1358","119","57.0","9.2","43.0","9.2","33.3","7.6","54.9","7.5","11.9","4.6","531","100","57.6","15.7","50.7","16.0","7.0","7.6","42.4","15.7","38.2","15.9","4.1","5.0","31.9","(X)","31.4","(X)","29.6","(X)","29188","5168","33098","19154","28614","7704","-","**","-","**","-","**","29167","7161","(X)","(X)","30083","7148","-","**","-","**","30977","4151","33581","7909","13098","1733","34052","5146","31689","5662","35924","5637","(X)","(X)","(X)","(X)","(X)","(X)","11542","2359","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005008900","Census Tract 89, Bronx County, New York","1208","57","13.8","6.0","19.0","6.0","0.0","2.4","1.2","1.5","0.0","2.4","65.1","8.6","0.8","1.3","86.6","5.3","1.4","1.8","0.2","0.9","38.0","8.5","32.5","8.1","29.3","6.4","700","99","54.3","11.5","45.7","11.5","24.7","9.9","54.4","12.0","20.9","9.5","508","109","64.4","13.2","59.8","13.6","4.5","5.3","35.6","13.2","32.5","12.7","3.1","3.6","26.7","(X)","35.0","(X)","15.2","(X)","20849","7996","13516","8008","31250","14394","-","**","-","**","-","**","19536","10454","-","**","20047","6569","-","**","-","**","34018","13673","26198","13541","10459","2294","30385","5751","32132","10583","26458","10794","(X)","(X)","(X)","(X)","(X)","(X)","9583","1661","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005009000","Census Tract 90, Bronx County, New York","1178","62","34.8","8.2","33.5","9.1","0.0","2.5","3.2","3.6","0.0","2.5","28.4","8.9","0.0","2.5","67.1","7.7","3.8","3.1","0.7","0.9","30.5","6.3","42.7","7.5","26.1","7.3","882","78","50.8","10.2","49.2","10.2","29.4","9.3","62.0","10.1","8.6","6.5","296","85","71.6","18.1","71.6","18.1","0.0","9.6","28.4","18.1","28.4","18.1","0.0","9.6","41.0","(X)","46.5","(X)","24.7","(X)","27000","12365","27500","15474","16677","11503","-","**","-","**","-","**","34844","32627","-","**","28224","13892","102132","39196","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34943","12971","33581","16386","43621","19799","(X)","(X)","(X)","(X)","(X)","(X)","9944","5081","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005009200","Census Tract 92, Bronx County, New York","1778","88","18.4","4.8","16.9","5.0","0.0","1.7","16.6","3.6","0.0","1.7","43.9","6.8","4.2","2.5","59.8","5.3","3.9","2.5","5.9","3.7","40.3","7.0","40.0","7.2","13.8","3.6","1260","137","49.6","7.1","50.4","7.1","52.5","8.6","34.9","7.6","12.5","5.6","518","129","57.1","14.6","57.1","14.6","0.0","5.6","42.9","14.6","31.5","13.1","11.4","9.0","39.1","(X)","38.7","(X)","35.1","(X)","35227","8725","44239","15111","(X)","(X)","-","**","35365","12610","-","**","32164","18615","(X)","(X)","31406","7566","(X)","(X)","18945","8384","37094","11271","51972","16694","23906","6963","42955","16083","35673","8329","52358","8750","(X)","(X)","(X)","(X)","(X)","(X)","14949","9609","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005009300","Census Tract 93, Bronx County, New York","1676","120","19.7","5.9","24.9","5.0","0.5","0.9","0.0","1.8","0.0","1.8","51.2","7.4","3.6","2.4","74.1","5.2","2.6","3.0","2.4","2.7","49.5","7.0","38.1","7.3","10.0","3.9","1211","136","59.4","7.9","40.6","7.9","40.0","8.9","47.9","8.6","12.1","6.0","465","129","33.5","14.1","27.3","14.1","6.2","7.6","66.5","14.1","50.1","15.5","16.3","12.1","37.6","(X)","39.5","(X)","26.7","(X)","30159","4279","25395","6794","38720","5690","-","**","-","**","-","**","27235","6485","(X)","(X)","28893","4403","-","**","-","**","30201","7243","32083","7502","25179","12912","30754","2250","26767","6587","43750","14355","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005009600","Census Tract 96, Bronx County, New York","723","58","26.0","8.3","20.3","7.0","0.0","4.1","10.5","4.1","0.0","4.1","40.9","8.8","2.2","2.3","59.1","7.9","8.9","4.5","0.0","4.1","47.0","8.8","33.7","8.8","19.2","6.3","584","71","58.2","9.0","41.8","9.0","46.9","10.2","42.6","9.9","10.4","5.4","139","48","40.3","19.5","35.3","18.5","5.0","7.0","59.7","19.5","59.7","19.5","0.0","19.3","41.9","(X)","44.9","(X)","24.5","(X)","41250","7688","28816","16565","41705","26145","-","**","43409","21310","-","**","54643","31241","-","**","40885","19141","(X)","(X)","-","**","53214","28789","48824","10214","12688","3600","48971","13646","42357","18137","51500","37573","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005009800","Census Tract 98, Bronx County, New York","1731","87","36.6","6.6","31.4","5.8","0.0","1.7","3.2","2.2","0.0","1.7","27.0","7.3","1.8","1.7","67.5","6.1","2.0","1.8","1.6","1.5","33.9","7.1","41.9","6.3","22.7","6.2","1207","119","39.3","8.9","60.7","8.9","45.2","8.5","46.6","8.6","8.2","4.2","524","120","77.1","12.8","66.4","15.1","10.7","11.2","22.9","12.8","22.9","12.8","0.0","5.6","44.2","(X)","41.9","(X)","33.2","(X)","57438","12832","40862","15524","68021","18491","-","**","74231","73395","-","**","61174","18761","103750","42344","50417","19734","38977","38839","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","66152","8683","47083","38415","67882","7921","(X)","(X)","(X)","(X)","(X)","(X)","38222","4187","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005011000","Census Tract 110, Bronx County, New York","55","36","0.0","38.4","0.0","38.4","0.0","38.4","0.0","38.4","0.0","38.4","100.0","38.4","0.0","38.4","100.0","38.4","0.0","38.4","12.7","24.8","0.0","38.4","87.3","24.8","0.0","38.4","46","35","30.4","39.4","69.6","39.4","84.8","29.2","0.0","42.0","15.2","29.2","9","14","100.0","95.0","100.0","95.0","0.0","95.0","0.0","95.0","0.0","95.0","0.0","95.0","32.7","(X)","39.1","(X)","0.0","(X)","(X)","(X)","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","**","(X)","(X)","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","122955","84205","(X)","(X)","(X)","(X)","123750","44209","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005011502","Census Tract 115.02, Bronx County, New York","1360","89","26.4","6.8","34.6","6.3","0.8","1.2","0.7","1.1","0.4","0.8","36.1","7.0","1.0","1.3","70.2","5.9","0.8","1.4","4.0","2.9","37.5","6.4","35.2","7.1","23.2","5.1","949","91","59.9","8.8","40.1","8.8","42.7","7.6","47.7","8.3","9.6","5.3","411","91","47.7","14.0","43.6","13.5","4.1","6.6","52.3","14.0","31.6","13.1","20.7","12.5","25.3","(X)","29.1","(X)","16.5","(X)","21765","5551","20491","5066","27500","12219","-","**","-","**","-","**","20078","10159","-","**","22974","5998","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27825","5079","22845","7477","32216","8768","(X)","(X)","(X)","(X)","(X)","(X)","13683","3029","12250","5073","10125","5836","-","**","14955","10838","13125","3482","30150","17491","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005011700","Census Tract 117, Bronx County, New York","577","41","11.8","5.7","41.4","7.8","0.0","5.1","2.6","4.1","0.0","5.1","42.1","10.3","2.1","2.1","60.1","8.0","2.3","3.0","1.9","3.1","38.1","8.5","43.8","10.1","16.1","5.2","395","50","53.4","11.4","46.6","11.4","20.5","9.0","53.4","12.2","26.1","11.8","182","48","46.2","15.5","44.5","15.7","1.6","3.3","53.8","15.5","53.8","15.5","0.0","15.2","26.5","(X)","32.7","(X)","13.2","(X)","25483","7151","53636","17110","19226","9582","-","**","-","**","-","**","22443","6307","(X)","(X)","25551","8443","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33594","16404","24306","8613","47679","21866","(X)","(X)","(X)","(X)","(X)","(X)","12308","11376","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005011800","Census Tract 118, Bronx County, New York","1522","92","85.6","5.8","0.0","1.9","0.0","1.9","3.0","2.8","0.0","1.9","9.9","5.1","1.6","2.6","18.3","5.8","78.8","6.0","3.4","3.1","26.1","6.6","44.8","5.4","25.8","5.4","939","109","40.3","10.0","59.7","10.0","78.4","8.8","18.3","7.9","3.3","4.0","583","103","45.3","12.1","42.9","12.5","2.4","3.0","54.7","12.1","40.5","12.7","14.2","9.5","37.3","(X)","37.9","(X)","29.5","(X)","83077","11253","84519","12560","-","**","-","**","200885","71303","-","**","66696","27404","-","**","73542","19609","84135","14871","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","99196","12230","103889","32236","90850","14191","(X)","(X)","(X)","(X)","(X)","(X)","54821","32930","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005011900","Census Tract 119, Bronx County, New York","1943","90","16.7","4.2","27.4","5.0","1.2","1.8","0.0","1.5","0.0","1.5","51.0","5.5","3.7","3.2","72.8","5.3","0.0","1.5","2.6","2.2","40.8","6.0","31.3","6.9","25.3","4.7","1250","119","55.7","8.0","44.3","8.0","27.1","7.5","56.6","8.3","16.3","6.8","693","134","42.0","11.6","42.0","11.6","0.0","4.2","58.0","11.6","50.8","12.4","7.2","6.3","28.5","(X)","21.8","(X)","33.3","(X)","22097","5308","14861","10079","33278","4218","-","**","-","**","-","**","20833","4291","48243","24880","19262","2347","-","**","50795","33566","30804","4790","20192","9562","10742","3665","24191","6884","30905","7064","20500","1997","(X)","(X)","(X)","(X)","(X)","(X)","14505","4892","8838","659","8838","659","-","**","20887","11386","18409","8317","73750","16262","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005012101","Census Tract 121.01, Bronx County, New York","869","55","13.9","4.8","27.8","5.6","0.0","3.4","1.0","1.1","0.0","3.4","54.1","7.1","3.1","2.5","73.1","5.9","2.6","2.8","5.2","3.8","46.4","8.3","38.1","6.9","10.4","3.9","655","67","47.6","7.5","52.4","7.5","38.3","8.5","43.1","9.3","18.6","7.6","214","54","40.2","14.5","40.2","14.5","0.0","13.1","59.8","14.5","36.0","13.2","23.8","13.9","33.9","(X)","40.5","(X)","14.0","(X)","27813","4935","(X)","(X)","36711","3651","-","**","-","**","-","**","25678","2584","(X)","(X)","26372","3444","-","**","26042","5609","27313","3859","37448","10229","14792","10087","26788","2800","25938","2543","28092","10817","37448","10959","22045","6904","26447","5316","27250","11009","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005012102","Census Tract 121.02, Bronx County, New York","531","29","18.3","7.3","18.3","7.0","0.0","5.5","0.0","5.5","0.0","5.5","61.0","9.1","2.4","2.5","86.1","7.3","0.0","5.5","4.9","5.4","40.5","12.7","38.6","11.4","16.0","9.9","408","54","51.7","12.3","48.3","12.3","12.0","9.9","75.5","11.0","12.5","8.1","123","59","21.1","18.3","21.1","18.3","0.0","21.4","78.9","18.3","65.0","23.2","13.8","14.2","33.0","(X)","34.6","(X)","27.6","(X)","20028","4672","13170","2204","30688","11567","-","**","-","**","-","**","20068","4345","-","**","19023","4776","-","**","-","**","22440","7020","23125","7492","13875","3873","21313","3488","21094","7319","21367","6205","(X)","(X)","(X)","(X)","(X)","(X)","13819","3581","10000","3402","10000","3402","-","**","15096","7494","15000","8380","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005012300","Census Tract 123, Bronx County, New York","1490","90","9.3","4.0","31.1","7.3","0.7","1.3","0.6","1.0","0.0","2.0","54.8","7.9","3.6","3.4","67.1","7.5","1.2","1.9","5.6","4.7","36.6","7.7","40.9","7.2","17.0","3.6","1062","140","63.3","9.6","36.7","9.6","28.2","9.1","65.1","9.7","6.8","5.1","428","106","45.8","14.8","37.9","14.5","7.9","8.7","54.2","14.8","51.2","14.8","3.0","5.1","38.5","(X)","40.5","(X)","28.7","(X)","21300","9643","12500","10542","42868","21113","-","**","-","**","-","**","15833","9801","25492","19094","16114","7220","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24669","8203","22553","19211","31458","15329","41985","10590","20288","11008","58889","55911","9613","2061","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005012500","Census Tract 125, Bronx County, New York","1372","69","12.0","4.9","28.5","5.6","0.7","1.1","3.0","2.3","0.0","2.2","53.2","7.7","2.7","2.3","68.7","5.8","1.9","2.2","2.8","2.9","44.8","7.9","40.6","7.7","11.8","4.8","1037","94","60.5","8.8","39.5","8.8","36.1","9.6","57.1","10.1","6.8","5.6","335","84","37.3","19.1","29.0","18.5","8.4","10.0","62.7","19.1","55.2","18.1","7.5","9.1","35.4","(X)","28.7","(X)","48.1","(X)","26348","2834","(X)","(X)","48565","6650","-","**","(X)","(X)","-","**","22661","3134","11484","2057","23730","3781","-","**","16300","5617","38565","16705","23931","3236","21453","2434","26943","7455","25110","2624","36500","21385","(X)","(X)","(X)","(X)","(X)","(X)","19436","3669","45655","25721","47321","17441","-","**","14667","8123","12583","8154","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005012701","Census Tract 127.01, Bronx County, New York","760","45","20.3","6.7","22.8","5.8","0.8","1.3","2.2","1.9","0.0","3.9","51.3","8.9","2.6","3.0","78.2","5.0","3.2","2.8","2.5","2.4","30.7","7.5","43.9","7.2","22.9","8.1","502","58","51.0","9.7","49.0","9.7","28.9","8.4","63.5","9.0","7.6","6.9","258","65","60.1","14.8","56.6","15.0","3.5","3.9","39.9","14.8","39.9","14.8","0.0","11.0","27.5","(X)","24.7","(X)","32.9","(X)","18641","3928","(X)","(X)","(X)","(X)","-","**","21932","16667","-","**","18598","4364","-","**","19573","4462","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22232","3185","18261","8941","29375","26457","(X)","(X)","(X)","(X)","(X)","(X)","9290","1030","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005012901","Census Tract 129.01, Bronx County, New York","1350","79","15.6","6.3","39.0","6.6","0.0","2.2","1.7","1.8","0.0","2.2","40.8","7.7","2.9","2.6","59.9","6.7","1.9","2.3","4.7","3.4","41.6","8.3","26.1","6.3","27.5","5.9","818","95","65.6","10.2","34.4","10.2","23.5","8.6","66.1","10.2","10.4","8.0","532","110","64.3","13.8","62.4","14.1","1.9","2.9","35.7","13.8","32.0","13.4","3.8","5.6","32.6","(X)","40.1","(X)","19.4","(X)","18269","4443","19034","6735","19674","16414","-","**","-","**","-","**","16186","4824","26932","16199","18614","4495","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25387","4105","25604","4579","24625","9626","(X)","(X)","(X)","(X)","(X)","(X)","11439","1226","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005013000","Census Tract 130, Bronx County, New York","462","32","76.6","10.1","6.1","4.8","0.0","6.3","0.0","6.3","0.0","6.3","8.7","8.1","8.7","5.8","34.6","11.1","61.5","11.2","2.2","3.5","20.6","9.6","48.7","12.2","28.6","10.4","353","53","36.0","13.7","64.0","13.7","66.6","13.0","23.8","12.5","9.6","6.6","109","52","46.8","25.9","46.8","25.9","0.0","23.7","53.2","25.9","33.9","23.4","19.3","21.4","53.0","(X)","52.4","(X)","55.0","(X)","77917","19751","90385","23613","(X)","(X)","-","**","-","**","-","**","(X)","(X)","(X)","(X)","63690","17356","92308","20139","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","77969","23904","120893","70373","67143","26402","(X)","(X)","(X)","(X)","(X)","(X)","73917","46867","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005013100","Census Tract 131, Bronx County, New York","1561","90","9.5","3.4","31.8","5.8","0.0","1.9","1.2","1.4","0.0","1.9","53.6","6.1","4.0","2.1","66.0","5.2","1.9","1.4","3.2","2.5","38.2","6.8","45.2","6.6","13.4","4.0","1006","120","64.3","7.4","35.7","7.4","40.7","9.7","46.1","9.7","13.2","6.2","555","124","39.1","11.6","32.6","11.5","6.5","5.6","60.9","11.6","51.2","11.4","9.7","6.6","38.3","(X)","43.3","(X)","27.2","(X)","25271","7236","20588","7173","33875","18129","-","**","-","**","-","**","26282","12870","14514","2755","25479","9472","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32685","12689","31979","16327","33365","18559","(X)","(X)","(X)","(X)","(X)","(X)","13777","3957","9984","3760","9415","1303","55500","30642","17361","6962","14815","5837","49118","14424","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005013200","Census Tract 132, Bronx County, New York","2464","113","54.5","9.7","12.6","6.0","0.0","1.2","2.5","2.3","0.0","1.2","29.4","10.3","1.0","1.6","45.7","7.5","39.3","8.1","0.4","0.7","41.1","9.3","40.5","9.6","17.9","6.4","1837","225","33.7","8.6","66.3","8.6","64.6","10.8","27.8","9.9","7.6","4.6","627","218","36.5","17.7","36.5","17.7","0.0","4.7","63.5","17.7","54.1","18.4","9.4","9.5","45.6","(X)","49.0","(X)","31.7","(X)","96701","6298","89831","19327","91413","50012","-","**","(X)","(X)","-","**","97402","11435","-","**","102554","13432","83358","12136","-","**","97000","8856","102750","12079","82768","44046","104988","6567","104798","11595","105132","9430","(X)","(X)","(X)","(X)","(X)","(X)","61473","40783","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005013300","Census Tract 133, Bronx County, New York","2250","117","9.8","4.8","37.4","8.0","0.0","1.3","0.0","1.3","0.0","1.3","51.0","8.6","1.8","2.2","64.8","8.3","0.8","1.2","3.1","3.2","23.6","7.7","49.6","7.3","23.6","6.0","1635","190","41.6","10.1","58.4","10.1","30.6","10.7","52.5","10.2","16.9","9.0","615","159","58.9","14.4","55.9","15.0","2.9","4.4","41.1","14.4","36.7","13.4","4.4","6.7","34.9","(X)","37.8","(X)","22.1","(X)","25282","8305","18967","16868","29506","5144","-","**","-","**","-","**","21192","7892","-","**","20698","3925","-","**","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33064","10486","36136","21940","32819","9653","(X)","(X)","(X)","(X)","(X)","(X)","13065","4348","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005013500","Census Tract 135, Bronx County, New York","1278","71","7.7","4.2","40.7","6.9","0.0","2.3","0.0","2.3","0.0","2.3","46.9","7.3","4.8","3.1","57.8","7.1","1.6","1.8","4.4","3.1","32.0","7.4","39.6","8.5","24.0","6.3","960","106","51.7","9.7","48.3","9.7","37.3","9.2","45.0","10.0","17.7","8.2","318","85","58.5","15.2","58.5","15.2","0.0","9.0","41.5","15.2","39.0","15.2","2.5","3.9","32.4","(X)","32.9","(X)","26.1","(X)","23279","5337","74231","66183","23893","3755","-","**","-","**","-","**","17792","6977","51736","15955","18875","8344","-","**","39063","30961","29327","13136","25114","14090","16412","3033","31058","9972","17813","14291","47750","20965","(X)","(X)","(X)","(X)","(X)","(X)","13667","4967","9462","3628","9462","3628","-","**","21471","4149","21176","5321","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005013800","Census Tract 138, Bronx County, New York","1212","76","76.5","9.6","5.0","4.3","0.0","2.4","3.0","2.4","0.0","2.4","15.5","9.5","0.0","2.4","23.9","11.1","68.1","10.9","1.9","2.9","23.8","5.7","42.5","7.3","31.8","5.5","704","105","37.2","11.5","62.8","11.5","72.4","8.4","18.9","7.5","8.7","6.4","508","112","48.8","14.3","44.7","13.9","4.1","6.5","51.2","14.3","43.1","14.8","8.1","9.3","32.2","(X)","37.2","(X)","25.2","(X)","79773","16378","79261","9129","111250","65128","-","**","107750","72571","-","**","95143","89906","-","**","72500","49047","79627","12795","-","**","110509","23012","104688","11864","37125","11807","108362","12730","101429","17718","110833","14316","108966","10320","65568","14993","160806","5777","49881","10789","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005014100","Census Tract 141, Bronx County, New York","1928","97","16.8","5.3","40.9","5.2","1.5","1.2","0.4","0.6","0.0","1.5","37.5","5.4","2.9","1.7","59.9","4.4","1.9","1.8","3.2","2.6","46.8","5.6","38.6","4.3","11.4","2.9","1169","123","63.9","7.6","36.1","7.6","29.5","7.4","60.9","8.8","9.6","5.0","759","135","50.9","11.6","41.5","10.6","9.4","6.4","49.1","11.6","49.1","11.6","0.0","3.9","25.5","(X)","28.1","(X)","20.0","(X)","32500","6835","27414","17706","32059","8382","(X)","(X)","-","**","-","**","31908","18749","(X)","(X)","32731","12647","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35723","5002","35691","6608","35769","14868","(X)","(X)","(X)","(X)","(X)","(X)","25542","12753","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005014300","Census Tract 143, Bronx County, New York","442","34","15.8","8.6","43.2","14.1","2.3","3.3","3.6","4.2","0.0","6.6","32.6","11.2","2.5","2.7","40.3","11.7","8.4","6.4","4.5","4.1","25.6","9.2","49.5","11.5","20.4","10.3","153","47","70.6","16.5","29.4","16.5","45.1","19.2","45.1","19.6","9.8","9.3","289","53","56.1","16.8","50.5","17.0","5.5","4.6","43.9","16.8","43.9","16.8","0.0","9.9","21.9","(X)","19.6","(X)","23.2","(X)","12000","5279","9236","6835","13750","9710","-","**","-","**","-","**","11167","4761","-","**","12167","5521","8992","531","26500","11050","21250","7110","9837","3680","8333","1598","29297","13235","25556","13661","41932","14117","(X)","(X)","(X)","(X)","(X)","(X)","8860","932","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)"
