"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_031E","S1903_C02_031M"
"1400000US36005031800","Census Tract 318, Bronx County, New York","644","45","72.8","12.6","6.2","7.7","0.0","5.3","5.7","6.7","0.0","5.3","14.0","11.0","1.2","2.1","41.0","16.4","45.8","14.1","0.0","5.3","28.7","17.4","60.2","17.2","11.0","9.2","453","99","45.5","23.9","54.5","23.9","82.1","13.7","10.8","12.1","7.1","8.0","191","94","38.7","26.9","24.1","25.2","14.7","24.3","61.3","26.9","61.3","26.9","0.0","16.7","32.5","(X)","31.1","(X)","24.1","(X)","66736","32489","60417","9448","-","**","-","**","178698","19780","-","**","102368","116475","-","**","66111","78195","57298","27560","-","**","101081","37204","66944","58751","13578","11576","62337","22171","65417","27538","61685","86620","66111","32564","17269","46399","145761","144159","76607","87652","100188","141474","101063","564","-","**","75536","98668","75536","98668","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005031900","Census Tract 319, Bronx County, New York","9","12","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","9","12","0.0","100.0","100.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0","123","-","**","-","**","-","**","-","**","-","**","-","**","100.0","(X)","100.0","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005032300","Census Tract 323, Bronx County, New York","2428","162","79.2","5.4","9.1","3.1","0.0","1.4","6.7","2.8","0.0","1.4","4.9","3.8","0.0","1.4","15.9","3.9","70.7","5.2","0.0","1.4","30.4","5.0","43.5","6.0","26.0","5.3","1184","136","49.2","9.2","50.8","9.2","82.9","8.4","12.2","7.5","4.8","5.9","1244","162","66.6","9.7","64.1","9.6","2.5","2.9","33.4","9.7","25.6","8.6","7.7","6.3","24.8","(X)","28.6","(X)","21.1","(X)","69784","9554","74667","7836","54833","40998","-","**","68125","77244","-","**","49917","24255","-","**","71121","18696","72292","10760","-","**","83542","18324","79375","18884","36050","6668","100893","16275","89063","21519","104613","27199","105000","24629","77614","41738","104196","31712","47768","7087","43469","7101","42500","7805","139539","250296","52346","38366","50811","9374","77188","90294","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005032400","Census Tract 324, Bronx County, New York","1231","73","25.5","7.8","37.9","7.2","0.0","2.8","1.5","2.3","0.0","2.8","31.0","8.1","4.0","3.0","48.2","7.0","15.2","6.7","1.9","2.2","36.3","7.9","38.9","7.8","22.9","4.9","697","104","48.6","16.2","51.4","16.2","49.5","13.7","44.0","12.2","6.5","5.7","534","118","70.0","16.0","62.9","17.4","7.1","8.3","30.0","16.0","21.5","14.9","8.4","8.5","46.5","(X)","51.6","(X)","39.7","(X)","26297","10806","22396","25956","38886","19027","-","**","46696","66809","-","**","14847","14825","23125","13807","20329","14141","22031","35659","14554","20434","37962","10175","27159","41112","16250","5297","37636","10202","32841","31863","40625","9856","54432","16799","17083","15147","30694","44062","14083","9602","12423","7059","11933","2603","64875","257264","22917","80652","9934","18235","61940","26930","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005032600","Census Tract 326, Bronx County, New York","1081","75","74.8","10.5","2.4","2.5","0.0","3.2","9.3","6.4","0.0","3.2","10.2","7.6","3.2","5.0","26.0","12.5","62.3","11.9","0.9","1.4","25.0","11.3","45.5","12.7","28.6","9.1","840","110","45.1","11.4","54.9","11.4","71.4","11.5","10.2","7.4","18.3","10.7","241","96","46.5","23.0","32.0","20.9","14.5","17.9","53.5","23.0","53.5","23.0","0.0","13.5","52.1","(X)","57.3","(X)","34.0","(X)","68610","6520","68413","9731","119750","12690","-","**","95202","7207","-","**","65547","32660","2,500-","***","66758","15249","64886","27703","-","**","81132","12750","69792","13186","35938","13122","73636","11137","69984","25251","73659","8574","74227","11428","66797","24393","80473","27701","24531","31720","43077","55940","15469","32955","109183","5159","16375","35442","16375","35442","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005032800","Census Tract 328, Bronx County, New York","1477","69","39.3","6.7","21.3","6.2","0.0","2.3","5.4","2.9","0.0","2.3","27.8","6.6","6.3","4.5","44.5","6.5","27.6","5.6","5.8","4.8","38.3","7.4","39.1","7.3","16.9","5.1","1041","97","57.8","8.8","42.2","8.8","54.3","9.0","43.9","8.9","1.8","2.4","436","100","59.6","13.1","52.8","13.1","6.9","7.9","40.4","13.1","40.4","13.1","0.0","7.7","41.2","(X)","44.0","(X)","34.6","(X)","37314","7312","49375","22307","38000","16054","-","**","42375","58166","-","**","31750","30340","8954","9100","21953","23839","63250","15214","9668","4071","41689","7290","48981","8153","16148","3988","48107","13406","38750","11554","49724","11087","64813","9719","17390","15213","22159","104041","18625","6314","15703","3677","14483","3281","55795","47060","33750","14494","33750","14494","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033000","Census Tract 330, Bronx County, New York","2139","65","52.6","7.3","16.9","6.2","0.0","1.6","3.1","3.8","0.0","1.6","26.7","8.2","0.6","1.0","44.6","7.6","38.1","6.4","2.0","2.6","46.2","8.0","30.5","6.0","21.3","5.4","1401","175","57.7","10.2","42.3","10.2","65.2","12.5","24.3","11.0","10.5","8.0","738","174","58.4","13.5","51.8","13.4","6.6","6.5","41.6","13.5","36.7","14.2","4.9","7.4","45.4","(X)","49.8","(X)","37.1","(X)","41458","15167","45143","15985","25651","29373","-","**","57264","48186","-","**","29500","33343","-","**","29542","21084","52750","24204","6734","28093","28961","14121","52702","6573","18403","15255","51096","9415","40417","18672","70114","26847","52115","10443","36212","30399","68221","51820","15000","20041","27422","21830","16094","24236","46838","22104","7292","23816","4750","9966","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033201","Census Tract 332.01, Bronx County, New York","1768","101","41.5","8.3","20.4","5.2","3.6","5.4","0.0","2.0","0.0","2.0","31.7","8.9","2.8","3.5","46.1","8.7","31.0","7.3","0.5","0.8","32.0","9.7","48.4","10.3","19.2","6.1","818","178","26.8","12.4","73.2","12.4","46.3","14.6","38.6","14.2","15.0","9.3","950","199","54.4","12.9","53.1","13.0","1.4","2.0","45.6","12.9","38.9","12.5","6.6","9.8","34.4","(X)","39.1","(X)","26.6","(X)","43895","6964","40234","10499","50870","10090","-","**","-","**","-","**","45268","30739","-","**","41953","17272","41250","26542","-","**","53450","10802","45074","18912","16840","6971","65625","16539","59007","26850","66830","21017","88665","19660","51250","19694","59669","13298","36306","4355","35550","10179","34750","10799","-","**","36596","6848","35385","9875","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033202","Census Tract 332.02, Bronx County, New York","1400","131","23.8","7.7","31.0","7.4","1.4","2.3","5.4","3.9","0.0","2.5","31.5","10.4","6.9","5.6","48.1","8.3","15.4","5.9","5.6","4.7","29.1","10.0","37.6","10.4","27.6","8.1","864","141","61.9","12.2","38.1","12.2","44.3","11.9","51.9","12.3","3.8","5.8","536","138","79.5","15.0","79.5","15.0","0.0","6.3","20.5","15.0","20.5","15.0","0.0","6.3","31.4","(X)","30.7","(X)","27.1","(X)","22625","4304","10938","4198","38333","7574","-","**","52823","98017","-","**","21059","6031","26007","17808","21222","4831","10052","5295","4595","31868","26667","22515","35846","23274","14712","6904","26471","18785","26206","19812","37734","30870","41513","9604","23611","11088","-","**","12157","7970","11835","4542","11835","4542","-","**","28333","34767","28333","34767","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033400","Census Tract 334, Bronx County, New York","322","44","13.7","12.7","55.6","20.2","0.0","10.3","0.0","10.3","0.0","10.3","20.8","19.7","9.9","8.0","34.8","20.9","9.6","11.2","0.0","10.3","73.6","13.1","22.4","12.1","4.0","6.4","242","69","76.0","16.5","24.0","16.5","47.5","20.5","52.5","20.5","0.0","13.4","80","55","100.0","33.7","100.0","33.7","0.0","33.7","0.0","33.7","0.0","33.7","0.0","33.7","18.9","(X)","18.2","(X)","21.3","(X)","28173","18633","61500","46220","27740","14488","-","**","-","**","-","**","11523","842","81250","30483","25208","50956","97578","68636","-","**","23042","22245","61833","19500","-","**","28846","25319","12393","33734","70469","28883","29952","31937","25104","43861","-","**","24417","91362","24417","91362","24417","91362","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033500","Census Tract 335, Bronx County, New York","750","48","71.7","10.4","6.1","4.9","0.0","4.6","7.9","6.5","0.0","4.6","12.7","7.1","1.6","2.6","13.1","6.9","71.3","10.3","0.0","4.6","36.7","8.2","38.3","7.8","25.1","7.6","445","70","38.4","9.1","61.6","9.1","89.0","9.2","11.0","9.2","0.0","7.6","305","77","50.5","17.0","50.5","17.0","0.0","10.8","49.5","17.0","40.0","16.2","9.5","8.4","17.2","(X)","17.8","(X)","9.2","(X)","100111","29682","100500","19477","126053","106125","-","**","74205","92857","-","**","25069","93628","-","**","25278","98727","100417","20666","-","**","106161","64331","101361","34153","62500","65830","122275","35967","121750","41448","138750","60116","126184","49570","80813","93859","-","**","63281","16469","53571","57769","53571","57769","-","**","64427","13927","62917","12433","247583","292683","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033600","Census Tract 336, Bronx County, New York","2659","108","15.4","3.6","40.9","5.6","0.0","1.3","1.7","1.6","0.0","1.3","39.7","5.6","2.4","2.0","49.5","5.8","7.2","2.9","5.3","3.4","34.1","6.3","40.6","6.0","19.9","5.4","1570","201","49.5","9.5","50.5","9.5","39.6","9.0","54.1","8.9","6.3","4.7","1089","187","53.9","12.0","47.9","11.5","6.0","4.1","46.1","12.0","39.9","12.2","6.2","8.0","28.4","(X)","29.4","(X)","27.0","(X)","28181","4632","33606","18906","29762","2394","-","**","23500","22662","-","**","18833","18654","14620","17872","20054","18167","33798","12082","10000","33089","31865","6350","22976","11503","24500","13998","31115","5945","28634","8616","40331","11300","46296","12223","14854","24909","24120","11879","16446","11536","12367","4457","12900","4644","5625","35158","32885","23644","27872","16264","133358","60069","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033700","Census Tract 337, Bronx County, New York","994","72","78.0","8.8","2.4","2.7","0.0","3.5","11.8","6.7","0.0","3.5","4.9","5.0","2.9","3.3","6.0","5.0","76.9","8.8","3.0","4.7","33.0","9.1","39.2","9.0","24.7","6.3","616","112","34.4","11.4","65.6","11.4","83.6","9.9","7.3","5.5","9.1","9.1","378","104","51.1","16.4","44.4","15.7","6.6","10.1","48.9","16.4","45.8","17.1","3.2","5.0","16.2","(X)","16.4","(X)","15.9","(X)","84071","12551","79886","13645","193750","5543","-","**","122279","107501","-","**","207958","219390","29766","33694","147500","213158","79848","14629","-","**","128088","80681","112727","57679","50714","13797","118333","32326","178438","74520","91061","17097","129911","54899","57375","44013","90379","6983","47240","8319","60042","34163","47250","27433","-","**","46414","10276","46020","11956","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005033800","Census Tract 338, Bronx County, New York","1280","104","10.2","5.9","53.4","8.0","0.0","2.7","2.2","2.3","0.0","2.7","33.4","8.0","0.9","1.3","42.7","7.7","3.8","3.4","4.6","3.6","54.1","8.8","31.6","8.8","9.6","5.1","887","132","50.7","10.2","49.3","10.2","35.9","10.1","42.3","9.9","21.9","9.1","393","108","45.8","15.0","42.5","14.8","3.3","4.4","54.2","15.0","32.6","15.5","21.6","12.1","35.9","(X)","33.3","(X)","38.9","(X)","42830","6245","30694","36200","58816","16505","-","**","26100","1633","-","**","27396","13080","-","**","25556","12984","76667","80111","16953","6666","42434","8518","50927","22398","45096","18495","49625","11369","40395","15849","64344","15463","67969","39792","27639","17135","63000","58844","26042","13517","18750","13203","17847","16981","29125","137388","36134","10824","36163","11367","27431","76528","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005034000","Census Tract 340, Bronx County, New York","1671","100","15.9","5.6","38.8","6.4","4.1","4.4","3.5","2.8","0.0","2.1","35.2","6.4","2.6","2.3","42.9","6.7","11.2","5.0","3.9","3.2","43.1","7.7","33.9","7.0","19.1","5.1","1029","147","50.8","10.8","49.2","10.8","36.7","11.7","46.0","11.0","17.3","9.5","642","131","51.1","13.1","47.7","13.6","3.4","3.9","48.9","13.1","40.8","12.3","8.1","8.0","35.4","(X)","36.1","(X)","34.4","(X)","39897","5390","43269","37819","50100","11267","44074","19992","30521","33590","-","**","29605","10145","70673","59443","32250","11993","26023","23200","22434","25452","43958","6401","44555","19994","22316","8412","42885","5141","39856","7874","43561","2680","48750","14210","30495","6616","43906","5534","26250","13155","16500","7614","15125","7120","21833","30275","42593","25459","37250","19538","96196","69458","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005034200","Census Tract 342, Bronx County, New York","609","66","8.2","6.9","62.2","11.1","0.0","5.6","2.0","3.3","0.0","5.6","27.6","8.7","0.0","5.6","31.4","10.2","8.2","6.9","3.1","5.0","38.6","17.0","48.9","17.6","9.4","7.2","405","90","40.7","23.5","59.3","23.5","53.8","21.6","30.1","17.7","16.0","18.1","204","77","62.3","22.7","52.0","26.2","10.3","15.8","37.7","22.7","21.1","22.2","16.7","20.1","23.8","(X)","15.8","(X)","39.7","(X)","70875","7691","12115","123922","76318","15678","-","**","-","**","-","**","70500","59136","-","**","64659","14302","12115","123922","2,500-","***","68603","13167","102857","68738","31793","48372","73558","43660","53025","10613","131037","50208","81667","52195","53000","69343","54125","99653","49375","44532","75034","62367","62727","85279","-","**","35804","33117","49063","51114","22125","24679","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005034300","Census Tract 343, Bronx County, New York","584","66","59.1","14.4","12.5","11.5","0.0","5.8","6.2","6.6","0.0","5.8","22.3","14.4","0.0","5.8","24.3","14.5","57.0","14.0","0.0","5.8","36.3","7.6","46.4","11.6","17.3","9.3","343","59","49.0","14.0","51.0","14.0","77.3","14.9","15.7","15.0","7.0","8.6","241","75","30.7","18.9","30.7","18.9","0.0","13.5","69.3","18.9","64.3","18.8","5.0","7.7","21.1","(X)","28.0","(X)","11.2","(X)","51747","7197","77176","24703","31477","45063","-","**","38438","2556","-","**","43672","28205","-","**","44141","23690","83068","39055","-","**","44519","15589","52250","38709","54375","25716","77054","45749","81310","95526","75089","64948","88417","58247","9545","100960","26765","46283","50736","21050","51339","15412","51339","15412","-","**","50361","35967","50028","44220","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005034400","Census Tract 344, Bronx County, New York","535","79","10.8","7.2","50.5","12.8","0.0","6.3","8.4","9.3","0.0","6.3","30.3","13.8","0.0","6.3","37.9","15.1","5.6","4.8","5.8","6.7","34.8","15.6","41.1","16.6","18.3","12.8","361","99","52.6","17.4","47.4","17.4","46.3","17.2","44.9","18.1","8.9","12.9","174","80","52.3","32.5","30.5","29.1","21.8","23.2","47.7","32.5","47.7","32.5","0.0","18.1","59.6","(X)","57.1","(X)","64.9","(X)","36726","10164","26875","44973","37171","70479","-","**","31758","38191","-","**","36866","19479","-","**","37257","21659","24722","38546","63155","85104","36754","11267","36250","20230","42679","49083","48173","34390","32422","12511","123365","81647","83606","90968","35909","39411","-","**","35994","5617","27639","42096","12366","19756","62738","78646","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005034500","Census Tract 345, Bronx County, New York","1496","91","64.4","8.6","14.1","5.9","0.0","2.3","10.8","5.0","0.0","2.3","9.7","5.9","1.1","1.3","20.5","6.9","56.2","8.9","3.3","3.3","38.8","6.2","35.2","7.2","22.8","5.1","719","124","60.6","10.0","39.4","10.0","67.5","13.4","27.1","12.1","5.4","5.8","777","138","56.1","12.0","49.4","12.3","6.7","6.2","43.9","12.0","31.0","11.2","12.9","10.2","19.7","(X)","22.5","(X)","15.4","(X)","70469","10124","72891","11295","82621","68094","-","**","42461","38541","-","**","58958","8901","103000","25221","63587","13038","72268","9060","100050","110523","72398","21757","76196","14265","45598","22533","84755","7546","83967","10269","88657","18356","87303","10318","64429","17167","120625","17130","56375","8622","49653","9339","47847","8401","58561","961","65240","16254","51181","29374","101900","28195","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005034800","Census Tract 348, Bronx County, New York","2090","112","12.0","4.8","57.3","8.2","1.7","2.1","3.8","2.7","0.0","1.7","19.6","7.1","5.7","3.1","31.3","7.7","6.1","3.3","0.0","1.7","33.9","7.7","47.4","7.3","18.7","4.7","1535","143","50.3","8.9","49.7","8.9","50.5","8.7","44.4","8.7","5.1","4.3","555","131","58.9","16.5","52.1","16.6","6.8","7.6","41.1","16.5","31.2","14.2","9.9","8.7","50.2","(X)","52.0","(X)","45.4","(X)","44057","7051","19583","12194","53058","6623","56823","12827","49091","107270","-","**","21815","21041","36442","22211","28802","26337","19427","7897","-","**","41382","7789","50313","10949","38243","12287","50474","7524","44196","8692","54063","5875","66206","22205","33750","14074","37543","6984","15375","16753","13015","9519","11843","3618","54565","190270","31000","36155","11080","23363","160655","204729","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005035000","Census Tract 350, Bronx County, New York","628","68","18.8","9.0","62.6","12.7","0.0","5.4","10.5","8.5","0.0","5.4","8.1","7.5","0.0","5.4","20.9","9.9","8.9","7.8","0.0","5.4","45.5","12.5","37.3","12.4","17.2","7.5","458","91","59.8","15.3","40.2","15.3","47.6","15.5","50.2","15.3","2.2","3.6","170","89","43.5","31.5","43.5","31.5","0.0","18.5","56.5","31.5","51.8","35.1","4.7","11.4","49.5","(X)","50.4","(X)","47.1","(X)","65568","23763","105192","148627","58188","31917","-","**","83304","71753","-","**","71157","104460","-","**","106058","121130","21667","41385","-","**","45000","29662","84107","22955","49318","40328","68906","14188","66932","29534","69297","11832","89079","48068","65114","60759","-","**","22917","53817","21429","74058","21429","74058","-","**","24792","74411","23958","57970","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005035100","Census Tract 351, Bronx County, New York","1033","88","64.8","9.1","15.6","7.4","1.4","2.1","5.7","4.9","0.0","3.3","10.5","5.5","2.1","2.5","24.0","5.5","56.9","7.8","4.0","2.8","35.3","9.6","43.3","9.5","17.4","5.6","400","94","58.3","15.3","41.8","15.3","62.0","15.8","10.3","10.1","27.8","15.9","633","104","48.5","10.3","40.0","10.0","8.5","6.3","51.5","10.3","41.7","11.8","9.8","7.8","20.5","(X)","19.5","(X)","21.2","(X)","62292","9146","50329","20214","61354","14158","-","**","126513","121101","-","**","70139","37317","19615","141972","60926","24605","63750","21679","47031","27327","61917","13308","73427","21408","30208","27256","113889","44766","127535","48048","102650","52437","128264","39929","39554","60127","41950","78793","47371","17585","46932","30931","32788","17099","109583","13557","47679","20779","32813","25604","130463","90526","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005035600","Census Tract 356, Bronx County, New York","703","78","5.8","7.1","66.9","12.2","0.0","4.9","0.0","4.9","0.0","4.9","9.5","8.6","17.8","14.7","17.5","11.6","1.3","2.1","0.0","4.9","22.2","11.6","60.6","15.7","17.2","9.4","588","89","68.4","13.0","31.6","13.0","58.8","12.7","34.7","11.6","6.5","8.0","115","58","67.8","32.2","67.8","32.2","0.0","25.8","32.2","32.2","8.7","13.6","23.5","32.8","52.3","(X)","56.5","(X)","23.5","(X)","80571","11904","84102","3208","54306","24632","-","**","-","**","-","**","56635","83297","81347","309","84336","7992","-","**","-","**","33333","45137","81358","5299","90139","97225","81228","2847","80754","4511","86447","16797","83125","5962","32250","29844","145862","69874","39539","25888","29643","30963","29643","30963","-","**","110787","98027","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005035800","Census Tract 358, Bronx County, New York","2361","133","3.6","2.7","83.7","4.9","0.0","1.5","2.4","2.4","0.0","1.5","7.6","2.5","2.8","2.8","9.7","3.1","2.2","2.2","1.0","1.6","27.4","6.6","48.1","7.6","23.5","5.8","1780","197","46.1","9.7","53.9","9.7","59.7","10.2","35.2","9.5","5.1","4.2","581","157","66.3","16.4","48.9","16.5","17.4","11.2","33.7","16.4","28.7","15.4","5.0","7.7","59.1","(X)","62.1","(X)","49.7","(X)","60607","8907","39402","5847","56493","11900","-","**","72121","34878","-","**","119398","40440","94071","97203","118935","59594","40096","30207","-","**","56440","20586","67317","14168","39311","35206","72665","10341","65491","11349","74464","30952","87361","20947","34661","15426","64491","22177","38750","9034","37933","17578","45523","14083","14696","18814","39483","8503","41635","18242","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005035900","Census Tract 359, Bronx County, New York","564","50","12.9","10.7","24.3","11.1","0.0","6.0","0.0","6.0","0.0","6.0","50.4","15.6","12.4","10.1","77.1","11.9","4.4","5.8","5.3","6.6","45.0","12.2","46.3","12.0","3.4","4.1","483","74","60.7","14.3","39.3","14.3","36.9","14.5","60.7","15.0","2.5","4.5","81","65","86.4","23.1","86.4","23.1","0.0","33.5","13.6","23.1","13.6","23.1","0.0","33.5","34.2","(X)","34.4","(X)","33.3","(X)","22051","9106","24805","22343","95250","139236","-","**","-","**","-","**","10000","6534","82569","150781","20032","13651","90764","118034","2,500-","***","12197","20274","24492","7666","60521","46591","23945","9249","10189","13640","82847","84918","87500","22688","10189","11312","-","**","9036","2246","9323","6762","9323","6762","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005036000","Census Tract 360, Bronx County, New York","981","47","28.6","9.9","45.9","11.8","2.1","2.8","9.9","6.8","0.0","3.5","11.4","8.2","2.0","3.7","21.2","9.9","20.9","8.1","3.2","3.9","39.0","10.8","32.3","8.9","25.5","9.2","723","101","42.3","12.9","57.7","12.9","58.5","15.4","35.1","15.1","6.4","6.5","258","96","54.3","20.8","49.2","19.5","5.0","8.4","45.7","20.8","38.4","18.0","7.4","12.3","59.5","(X)","60.9","(X)","55.8","(X)","66275","11221","60764","40809","61023","12463","84886","98161","89555","5901","-","**","85815","40285","41111","21730","86902","45320","39276","26332","42153","11148","85353","41283","70563","50058","61111","20585","83523","14475","88263","14791","72094","18585","88665","8619","66850","13080","47083","41662","21944","26643","40833","30857","27411","37474","-","**","6842","25929","20536","28989","2,500-","***","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005036100","Census Tract 361, Bronx County, New York","1992","119","19.1","7.1","28.6","9.0","1.0","1.5","1.3","1.7","0.0","1.7","47.8","8.3","2.3","2.0","71.1","9.1","1.6","2.4","2.9","3.2","42.1","7.5","33.1","9.0","21.9","6.8","1230","175","61.5","10.4","38.5","10.4","29.1","12.0","67.2","12.2","3.7","3.9","762","199","68.9","16.5","68.9","16.5","0.0","4.5","31.1","16.5","31.1","16.5","0.0","4.5","30.1","(X)","31.5","(X)","28.0","(X)","14839","3313","16724","3837","21435","15504","5341","7955","6488","48895","-","**","13688","2914","16250","35881","14482","3480","-","**","8024","11074","15711","9955","23839","11178","10582","1812","18929","9074","15221","7795","23828","12597","27632","17723","15061","8196","37917","19147","9952","2066","9964","3661","9964","3661","-","**","9901","5990","9901","5990","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005036300","Census Tract 363, Bronx County, New York","2482","69","12.1","4.6","27.4","6.4","0.4","0.8","3.0","3.5","0.0","1.4","53.6","7.2","3.4","2.6","67.4","7.0","2.5","2.4","1.9","2.2","48.2","6.8","40.7","6.9","9.1","3.3","1902","166","67.4","7.9","32.6","7.9","24.5","9.9","61.6","9.8","13.9","6.9","580","169","58.4","14.5","52.9","15.3","5.5","8.7","41.6","14.5","41.6","14.5","0.0","5.9","26.1","(X)","24.4","(X)","25.7","(X)","20664","3075","18433","4809","36797","7240","-","**","11953","169385","-","**","19600","5552","9706","39042","18721","5163","18986","722","24435","36352","31250","13103","15052","6879","12386","8339","23356","6986","27550","13300","21080","6034","39923","33841","17833","6028","70407","38678","12097","3053","9744","1324","10068","1460","-","**","32750","34743","32750","34743","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005036400","Census Tract 364, Bronx County, New York","933","79","0.0","3.7","85.4","10.2","5.1","7.7","0.0","3.7","0.0","3.7","5.4","4.7","4.1","4.8","7.6","4.9","0.0","3.7","0.0","3.7","43.1","10.5","29.2","11.4","27.8","9.5","746","102","50.0","12.4","50.0","12.4","26.4","11.4","60.6","11.9","13.0","9.4","187","81","61.0","22.4","56.1","21.7","4.8","8.0","39.0","22.4","28.3","22.6","10.7","16.2","73.2","(X)","73.6","(X)","59.9","(X)","58897","34695","-","**","70288","28298","-","**","-","**","-","**","31250","31539","100862","6242","41050","31571","-","**","-","**","70769","18237","33500","65197","39208","31429","70192","22975","43472","35178","77644","12862","83750","25311","57500","41048","62708","54110","35855","22851","37833","27680","24861","30832","-","**","35329","38024","18295","25459","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
