"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36005021602","Census Tract 216.02, Bronx County, New York","2432","97","20.9","5.8","41.6","5.9","3.0","2.8","11.5","3.7","0.0","1.2","17.6","7.0","5.5","3.9","39.1","5.5","4.1","2.7","5.6","4.5","26.3","7.1","45.7","6.5","22.4","5.5","1206","194","45.3","10.7","54.7","10.7","45.6","10.3","37.5","12.5","16.9","9.7","1226","201","64.7","10.7","57.1","10.3","7.6","5.5","35.3","10.7","29.3","9.9","6.0","6.3","45.0","(X)","45.5","(X)","41.9","(X)","42835","5491","36786","28557","56742","10310","39081","5463","29827","11944","-","**","-","**","-","**","30641","13807","-","**","-","**","61616","24840","45240","6627","27813","16636","43682","8511","29503","12967","50342","9196","50179","22076","29808","19428","46548","12017","40000","8700","40750","9994","37222","11992","75404","53205","38787","28480","-","**","61814","47432","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005021700","Census Tract 217, Bronx County, New York","1701","84","7.3","3.4","51.8","6.4","1.1","1.2","0.3","0.4","0.0","1.7","39.4","5.8","0.0","1.7","48.5","6.2","0.9","1.0","0.0","1.7","40.1","6.6","46.9","7.4","13.1","4.8","1133","120","48.2","7.8","51.8","7.8","34.1","7.2","55.4","7.9","10.5","5.3","568","112","35.0","12.2","27.6","11.1","7.4","6.6","65.0","12.2","49.1","13.9","15.8","9.7","43.2","(X)","48.5","(X)","31.3","(X)","23963","5841","11964","8136","31354","11493","-","**","-","**","-","**","19115","5717","-","**","19112","5327","-","**","-","**","23690","9310","21438","10765","-","**","24964","5587","16250","2844","33074","12791","45455","27389","18750","9606","-","**","19397","9894","25781","21773","13988","9434","43333","23668","18750","16264","13897","6916","61786","15569","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005021800","Census Tract 218, Bronx County, New York","2326","131","14.7","5.6","38.4","8.1","0.8","1.2","4.9","3.1","0.0","1.3","39.6","9.0","1.6","1.8","63.2","8.9","2.6","2.3","4.3","4.1","28.9","7.7","54.1","9.1","12.6","5.1","1724","190","41.4","9.8","58.6","9.8","45.2","10.8","38.0","8.5","16.8","8.3","602","181","63.6","14.1","53.8","14.6","9.8","10.5","36.4","14.1","33.1","13.7","3.3","5.2","28.4","(X)","34.7","(X)","10.5","(X)","34313","11438","75969","10301","35365","35011","-","**","52011","25417","-","**","27933","6080","-","**","31389","8124","-","**","18702","15539","30893","18040","36429","15682","52778","25336","41346","16738","25405","10597","54348","14421","51821","7903","18994","5974","57861","16961","17989","6054","15145","8553","11974","6220","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005021900","Census Tract 219, Bronx County, New York","397","29","13.6","8.1","19.6","8.7","1.3","1.7","0.0","7.3","0.0","7.3","60.5","10.9","5.0","4.0","78.6","9.1","2.8","4.6","1.8","3.1","33.0","8.0","52.9","8.9","12.3","6.4","231","45","49.4","11.8","50.6","11.8","33.3","14.1","47.2","13.3","19.5","12.1","166","48","49.4","17.6","40.4","18.7","9.0","11.2","50.6","17.6","47.6","18.3","3.0","4.5","37.0","(X)","38.1","(X)","24.7","(X)","23092","9712","-","**","25625","19074","-","**","-","**","-","**","23421","13245","68000","7420","23947","18467","-","**","-","**","52656","43639","-","**","22188","9819","25469","17054","25938","17281","-","**","30536","25691","-","**","-","**","16250","4992","-","**","16563","9968","-","**","13269","5872","12788","4993","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022000","Census Tract 220, Bronx County, New York","491","36","12.2","6.2","8.1","6.4","0.0","5.9","5.9","5.0","0.0","5.9","72.7","11.2","1.0","1.6","85.9","8.2","0.0","5.9","7.3","9.9","34.2","10.0","45.2","14.0","13.2","8.1","352","56","64.2","14.6","35.8","14.6","27.3","14.5","30.4","13.6","42.3","15.7","139","55","76.3","16.8","59.0","23.3","17.3","15.7","23.7","16.8","17.3","15.4","6.5","9.1","54.4","(X)","58.0","(X)","35.3","(X)","26458","7021","-","**","-","**","-","**","102083","99267","-","**","25133","10178","-","**","25682","4966","-","**","-","**","43214","14307","26107","5667","13821","4872","-","**","18156","1839","37083","28223","34643","25623","-","**","-","**","13321","2647","11607","4977","9583","8170","-","**","-","**","14079","758","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022101","Census Tract 221.01, Bronx County, New York","1198","69","3.8","3.3","26.0","6.2","0.0","2.5","1.6","2.7","0.0","2.5","63.6","7.8","4.9","3.8","74.3","7.2","0.0","2.5","2.8","2.4","54.0","8.5","36.0","7.3","7.3","4.7","972","96","60.4","9.2","39.6","9.2","28.6","10.4","62.8","9.9","8.6","6.1","226","85","22.6","15.0","22.6","15.0","0.0","12.4","77.4","15.0","69.9","17.7","7.5","11.0","38.1","(X)","35.1","(X)","36.3","(X)","27000","5800","55789","48212","26625","7222","-","**","-","**","-","**","26136","6649","-","**","26182","6354","-","**","27171","6326","23897","9230","40541","17047","-","**","27444","6686","24485","7099","40970","9905","41579","11764","19957","10620","-","**","-","**","-","**","-","**","-","**","-","**","12278","10975","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022102","Census Tract 221.02, Bronx County, New York","1660","89","11.0","5.2","23.5","7.0","0.0","1.8","1.0","1.4","0.0","1.8","58.1","7.1","6.5","3.8","79.0","6.4","0.0","1.8","3.3","2.9","36.0","7.8","46.8","8.3","13.9","4.4","1115","152","61.3","8.8","38.7","8.8","43.9","9.3","48.3","10.4","7.9","5.4","545","127","48.4","13.9","40.7","12.5","7.7","6.4","51.6","13.9","40.0","13.9","11.6","8.1","32.3","(X)","33.4","(X)","19.8","(X)","19933","2225","21304","7647","19527","3804","-","**","-","**","-","**","20597","4739","18629","9393","19790","2528","-","**","25662","15550","16855","4922","22169","8264","21613","5655","20106","3679","18225","3672","27601","7695","28790","12521","12319","4437","-","**","17670","3691","18269","4080","16375","6136","44500","20039","16761","8492","9755","9753","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022200","Census Tract 222, Bronx County, New York","1150","58","25.3","7.9","18.3","5.9","1.1","2.0","14.0","4.9","0.0","2.6","38.0","8.3","3.3","2.5","61.9","6.5","7.8","4.5","4.9","3.4","49.1","8.0","36.0","7.9","10.0","3.7","800","105","48.1","9.6","51.9","9.6","49.6","10.2","30.3","10.1","20.1","8.6","350","91","51.1","17.0","44.6","14.5","6.6","7.3","48.9","17.0","42.9","16.5","6.0","6.8","36.0","(X)","37.3","(X)","28.3","(X)","40221","10226","41140","7039","-","**","-","**","-","**","-","**","29776","17187","81250","13905","43488","5643","31029","27469","-","**","50156","25132","34032","10023","16094","4728","43462","10049","43598","18053","43224","13763","61397","27424","29936","15634","42961","12396","20938","20170","15321","2650","14453","2565","-","**","34330","20740","33393","16724","86250","40863","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022300","Census Tract 223, Bronx County, New York","1834","41","12.4","3.6","31.8","8.6","0.0","1.6","0.0","1.6","0.0","1.6","46.4","9.1","9.4","5.0","63.8","8.2","2.3","2.0","3.7","3.1","36.1","7.6","41.3","7.5","19.0","4.3","1278","120","52.6","8.6","47.4","8.6","15.1","5.8","69.7","8.7","15.2","6.8","556","119","63.5","15.1","62.4","15.2","1.1","1.6","36.5","15.1","32.0","14.8","4.5","7.0","43.3","(X)","44.2","(X)","41.2","(X)","23947","4985","19038","9190","38750","14728","-","**","-","**","-","**","21368","4197","-","**","20668","4308","47778","43221","53869","35947","28542","10782","25586","15812","15606","5687","24572","5328","22321","10735","27500","6617","50822","14882","20469","6065","53571","16313","16990","9204","14669","4504","14449","4635","-","**","50123","36336","31607","31507","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022401","Census Tract 224.01, Bronx County, New York","1136","43","23.9","7.3","20.1","5.8","1.0","1.5","5.5","3.7","0.0","2.6","45.8","8.0","3.8","3.5","61.7","6.9","14.1","6.0","3.2","3.8","49.0","7.0","28.5","6.1","19.3","6.2","564","94","59.4","10.1","40.6","10.1","60.1","13.5","33.0","12.4","6.9","5.7","572","95","55.9","14.2","43.5","14.7","12.4","8.0","44.1","14.2","34.8","12.2","9.3","8.7","49.6","(X)","50.9","(X)","46.9","(X)","46250","6507","43750","12646","58438","18003","-","**","2,500-","***","-","**","45870","14839","60739","32645","43819","11605","56333","28845","-","**","49297","7552","40870","30905","44150","26645","44167","17834","34583","10297","61063","15233","37813","20951","43333","22951","76563","3601","44844","8987","40455","22787","27431","22866","81181","26302","56250","15305","53906","14333","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022403","Census Tract 224.03, Bronx County, New York","1327","60","30.2","7.8","20.0","5.6","0.7","1.1","0.0","2.2","0.0","2.2","47.5","8.6","1.7","1.8","67.5","6.4","15.4","5.1","0.0","2.2","43.1","7.0","35.6","5.6","21.3","5.5","896","108","46.3","10.0","53.7","10.0","56.0","10.4","36.0","9.6","7.9","5.2","431","109","65.9","13.0","63.8","12.1","2.1","3.7","34.1","13.0","26.7","14.3","7.4","6.9","54.6","(X)","61.4","(X)","35.0","(X)","38967","10551","29276","11325","66648","23852","-","**","-","**","-","**","35357","12424","-","**","34386","9577","27292","17755","-","**","44200","25385","45357","13322","23125","16976","48056","13980","45104","16967","56620","28814","65875","41866","39625","10412","111641","64627","15231","7206","14474","4403","13882","4170","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022404","Census Tract 224.04, Bronx County, New York","1789","55","34.2","5.5","31.9","5.6","1.7","2.0","3.6","2.3","0.0","1.7","25.8","6.0","2.9","1.9","42.4","5.5","26.3","4.9","4.9","3.4","45.3","7.2","36.2","6.9","13.6","4.0","1043","144","50.8","11.6","49.2","11.6","49.3","11.1","38.6","9.9","12.1","6.4","746","145","64.9","9.8","55.2","10.8","9.7","8.5","35.1","9.8","29.9","9.4","5.2","4.1","48.7","(X)","54.4","(X)","39.9","(X)","43856","9001","28393","12873","52857","16695","-","**","56429","19322","-","**","44268","16335","59625","20779","47979","10055","28304","11398","47853","6473","44813","21937","52576","12797","25282","9854","47995","11770","39919","21431","49482","9878","72188","26262","28244","12176","58750","34547","35769","6136","33457","10513","26500","12442","55606","6219","44048","21356","39323","13596","150521","143721","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022500","Census Tract 225, Bronx County, New York","2362","94","10.3","4.7","39.9","9.5","0.5","0.8","3.3","3.6","0.0","1.3","43.2","8.4","2.7","2.2","56.9","9.0","1.5","1.4","3.9","2.5","50.8","7.2","31.1","7.3","14.2","3.8","1640","167","49.8","8.1","50.2","8.1","41.2","10.6","46.0","10.1","12.7","6.2","722","173","44.6","14.0","42.9","13.8","1.7","2.7","55.4","14.0","45.7","14.7","9.7","9.1","40.6","(X)","49.5","(X)","17.5","(X)","29273","3070","11275","7890","28613","4469","-","**","-","**","-","**","30986","11920","-","**","29818","4239","-","**","30927","2784","35393","12748","23351","5345","29205","15420","29659","3846","29732","6960","29571","12940","54206","11990","22479","9874","24267","13182","21375","4245","-","**","-","**","-","**","22063","5032","21688","3567","33700","25370","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022701","Census Tract 227.01, Bronx County, New York","1846","53","10.7","4.2","39.3","6.7","0.0","1.6","2.4","1.9","0.0","1.6","44.1","8.1","3.4","2.6","59.6","6.6","0.8","0.9","5.4","3.4","36.3","5.6","42.1","5.9","16.1","4.5","1193","127","43.0","8.6","57.0","8.6","34.4","7.3","52.0","8.8","13.7","6.5","653","129","56.7","11.9","52.4","12.5","4.3","4.2","43.3","11.9","36.9","11.3","6.4","6.7","38.1","(X)","45.9","(X)","22.5","(X)","30218","3089","46875","20513","33397","5473","-","**","72596","2873","-","**","26042","10455","14464","6428","28274","6953","118056","94099","-","**","29544","4056","33633","6099","16250","10910","34213","8320","26042","15995","48590","9060","52130","24703","30662","4671","36250","18736","15486","5291","16286","9399","15286","6091","-","**","14395","9760","14556","8026","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022702","Census Tract 227.02, Bronx County, New York","614","33","9.0","4.6","38.4","10.3","0.0","4.8","5.7","3.4","0.0","4.8","43.8","10.3","3.1","3.6","53.6","9.9","0.7","1.0","1.1","2.0","30.1","8.0","53.6","7.6","15.1","4.2","331","66","52.6","11.5","47.4","11.5","54.1","12.2","33.5","10.9","12.4","9.9","283","61","31.4","14.1","24.4","12.5","7.1","7.8","68.6","14.1","68.6","14.1","0.0","10.0","35.3","(X)","53.8","(X)","13.8","(X)","23438","16656","20688","7394","34038","15485","-","**","-","**","-","**","-","**","-","**","20688","12085","-","**","-","**","41850","20225","20063","10903","13417","5064","39306","11159","52955","19582","24844","20109","52614","22648","31750","18108","-","**","12406","3654","-","**","-","**","-","**","10463","2414","10463","2414","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022703","Census Tract 227.03, Bronx County, New York","596","33","14.8","6.7","20.5","8.3","0.0","4.9","15.6","6.5","0.0","4.9","44.1","9.4","5.0","5.5","57.2","11.3","6.4","5.2","3.0","3.1","49.7","9.1","32.2","8.6","15.1","4.5","446","50","55.2","9.8","44.8","9.8","56.1","11.8","33.6","10.0","10.3","9.2","150","52","41.3","22.1","41.3","22.1","0.0","18.0","58.7","22.1","50.7","22.7","8.0","9.3","33.6","(X)","26.2","(X)","30.0","(X)","43106","10106","51250","33393","32000","28030","-","**","111750","78851","-","**","37396","14778","-","**","35650","12475","71250","23166","-","**","45313","12093","51429","21802","-","**","44924","7010","43712","13089","47500","10012","53182","17274","-","**","-","**","26094","11132","7500","3731","7500","3731","-","**","31250","24241","27031","22951","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022800","Census Tract 228, Bronx County, New York","2382","124","27.9","6.0","21.5","6.3","0.0","1.2","9.9","3.4","0.0","1.2","39.1","7.6","1.5","1.5","50.2","6.8","19.0","5.0","1.8","2.4","51.4","9.4","36.6","8.5","10.2","4.1","1461","193","50.7","9.0","49.3","9.0","46.1","9.9","48.7","9.0","5.2","4.2","921","210","44.5","13.5","39.5","13.0","5.0","5.0","55.5","13.5","48.1","14.3","7.4","6.2","40.9","(X)","47.8","(X)","30.1","(X)","50904","6974","61458","12929","67168","22892","-","**","51207","38404","-","**","36210","10142","-","**","36519","8752","65814","13139","-","**","44300","9390","65275","15437","63065","58724","50446","9402","36915","22832","76600","22591","66811","21527","35887","15765","-","**","52305","19505","51641","12294","49444","14757","-","**","60590","33925","61493","30534","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022901","Census Tract 229.01, Bronx County, New York","1804","89","6.5","3.3","32.9","6.4","0.0","1.6","1.9","1.6","1.2","2.0","51.0","8.3","6.5","3.7","62.4","6.1","0.8","0.9","1.4","1.8","50.9","8.2","40.0","7.5","7.6","3.5","1330","124","66.8","7.9","33.2","7.9","36.4","10.1","51.6","8.6","12.0","5.9","474","107","42.6","18.0","37.1","16.7","5.5","7.6","57.4","18.0","48.7","17.1","8.6","8.3","27.9","(X)","28.0","(X)","20.7","(X)","28750","7197","21033","4529","39570","7624","-","**","-","**","-","**","24365","6974","-","**","25750","4623","-","**","-","**","32610","13307","29866","8441","17500","16617","23254","9321","23750","12252","-","**","47800","15556","12366","1856","44390","8073","29375","8327","33889","18485","33264","10617","51023","5172","25852","12766","21518","14153","43125","40087","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005022902","Census Tract 229.02, Bronx County, New York","1083","74","6.5","4.3","33.8","7.2","0.0","2.7","1.1","2.0","0.0","2.7","56.2","8.2","2.4","4.2","69.0","7.3","0.0","2.7","5.9","4.3","32.5","9.8","47.7","11.4","13.9","6.5","790","121","52.3","10.7","47.7","10.7","34.4","13.6","54.1","12.9","11.5","8.0","293","101","37.2","18.1","34.5","17.9","2.7","4.4","62.8","18.1","56.0","17.7","6.8","11.2","51.6","(X)","52.2","(X)","39.9","(X)","27743","10338","41000","22678","21525","4715","-","**","-","**","-","**","-","**","-","**","24543","22625","-","**","-","**","21324","11909","35647","8862","-","**","31724","10637","17688","8137","37896","4515","37794","15418","29141","16923","-","**","17344","6857","19938","3469","20350","3971","-","**","12500","11367","11719","3433","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023000","Census Tract 230, Bronx County, New York","953","58","33.4","7.5","21.9","7.4","0.7","1.1","11.2","5.8","0.0","3.1","28.9","9.1","3.9","3.3","37.4","9.7","26.9","7.2","7.2","4.4","42.9","8.3","33.6","8.2","16.3","4.9","603","77","48.8","11.6","51.2","11.6","58.5","9.5","33.0","9.8","8.5","6.0","350","77","58.0","16.6","58.0","16.6","0.0","8.2","42.0","16.6","28.3","16.3","13.7","12.3","40.8","(X)","46.8","(X)","30.6","(X)","37788","9983","32857","11279","-","**","-","**","57721","49111","-","**","41875","19590","-","**","41477","16661","35192","10540","59063","26469","31397","14551","57647","46920","27768","12361","42107","9922","37162","7437","65474","21601","58688","31212","29531","23640","48125","31779","19091","12589","19241","12569","19241","12569","-","**","-","**","-","**","61842","35789","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023100","Census Tract 231, Bronx County, New York","462","18","13.0","7.1","37.0","11.1","0.0","6.3","0.0","6.3","0.0","6.3","48.7","12.9","1.3","2.0","63.4","10.5","2.4","2.7","1.5","2.5","27.9","10.5","52.2","11.1","18.4","4.9","292","43","52.7","9.8","47.3","9.8","41.8","16.8","41.4","14.1","16.8","9.2","170","47","45.3","15.8","41.2","14.3","4.1","6.9","54.7","15.8","35.9","17.7","18.8","13.6","33.1","(X)","35.3","(X)","29.4","(X)","26477","9248","25000","18565","44688","28555","-","**","-","**","-","**","18162","14540","-","**","19044","14210","-","**","-","**","-","**","30163","14476","13542","9438","31304","16776","31413","14009","-","**","45104","29348","12443","11543","73281","2517","10875","1861","11281","829","11063","859","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023200","Census Tract 232, Bronx County, New York","831","45","45.0","7.2","10.2","4.5","0.0","3.5","3.2","2.8","0.0","3.5","39.5","8.3","2.0","1.8","48.5","7.5","35.1","6.6","1.7","1.9","40.4","7.4","39.2","7.2","18.7","4.7","611","63","57.6","8.2","42.4","8.2","62.5","7.6","23.4","6.7","14.1","6.8","220","64","40.0","14.7","33.6","13.7","6.4","9.8","60.0","14.7","38.2","16.0","21.8","14.1","45.2","(X)","53.5","(X)","18.6","(X)","51850","9456","54868","16630","48625","36629","-","**","-","**","-","**","44643","22256","23250","9118","44226","18229","57917","25739","2,500-","***","42976","13685","53654","26226","59542","11131","53355","14534","42500","12401","70568","23177","67143","11271","20893","15539","54808","52776","37500","24825","-","**","-","**","-","**","42083","39453","21477","13288","78750","8908","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023301","Census Tract 233.01, Bronx County, New York","1541","65","10.6","6.6","31.8","7.2","0.0","1.9","0.3","0.4","0.0","1.9","53.1","8.9","4.2","3.2","66.6","7.2","0.0","1.9","1.9","2.2","30.7","7.9","59.2","7.2","8.2","3.8","1031","109","51.9","7.9","48.1","7.9","34.5","9.6","55.6","9.1","9.9","7.2","510","117","60.8","12.5","57.5","12.7","3.3","4.1","39.2","12.5","32.9","12.8","6.3","6.5","32.1","(X)","35.9","(X)","22.9","(X)","23023","8382","-","**","23594","15642","-","**","-","**","-","**","24231","6639","-","**","22135","8287","-","**","-","**","27652","7787","17422","13583","14861","12107","26097","7811","23352","13136","32321","21001","29659","17202","16272","8728","42273","29583","11842","5616","11842","5714","10724","5109","-","**","-","**","9385","8562","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023302","Census Tract 233.02, Bronx County, New York","971","45","16.4","7.3","25.2","8.1","0.3","0.7","2.0","3.0","0.0","3.0","55.3","10.5","0.8","1.2","75.7","8.2","0.7","1.2","2.2","3.6","50.3","8.5","33.5","7.9","14.1","4.2","807","76","59.9","8.7","40.1","8.7","24.3","9.3","62.8","9.2","12.9","7.7","164","64","31.7","18.2","31.7","18.2","0.0","16.6","68.3","18.2","68.3","18.2","0.0","16.6","43.3","(X)","39.0","(X)","38.4","(X)","25710","6313","32614","24733","42578","8644","-","**","-","**","-","**","19692","2928","-","**","19949","3129","-","**","-","**","26307","9456","32841","13624","16354","6907","24279","10036","18925","5158","42643","20164","43456","9561","18193","2535","29318","20294","11855","918","-","**","-","**","-","**","11930","574","11930","574","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023501","Census Tract 235.01, Bronx County, New York","1112","52","16.5","7.0","17.4","6.3","0.9","1.3","2.2","2.8","0.0","2.7","60.0","10.0","3.1","3.8","81.2","6.1","0.6","0.9","1.9","2.4","36.2","10.5","51.6","10.2","10.3","5.7","698","102","50.7","9.5","49.3","9.5","37.2","12.9","52.0","13.1","10.7","8.4","414","90","36.7","15.4","28.5","13.4","8.2","9.2","63.3","15.4","59.9","16.0","3.4","4.3","45.2","(X)","51.4","(X)","28.0","(X)","25854","7547","39861","23874","35543","29826","-","**","-","**","-","**","19831","9677","-","**","23839","7885","-","**","-","**","21750","20526","28289","12476","18182","14179","25089","15514","-","**","27763","14645","38889","28543","14261","1963","-","**","18269","9368","13088","4435","11571","2241","-","**","31875","23497","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023502","Census Tract 235.02, Bronx County, New York","1671","61","18.3","5.6","26.0","6.0","0.5","0.9","3.2","1.9","0.0","1.8","48.9","7.2","3.1","2.5","71.3","5.5","4.9","2.8","0.5","0.7","39.3","7.6","31.8","6.6","28.5","4.2","965","107","58.3","7.5","41.7","7.5","45.9","10.7","39.7","11.5","14.4","6.4","706","102","55.4","10.5","50.1","10.4","5.2","4.1","44.6","10.5","35.7","10.4","8.9","6.1","33.7","(X)","37.2","(X)","28.9","(X)","21167","3232","23563","10531","23594","8752","-","**","-","**","-","**","19566","4209","-","**","19403","3661","-","**","-","**","27910","7534","22938","6823","16037","3462","27645","5260","19583","12379","34457","6757","28674","7404","17357","4161","47109","17773","15732","3996","14196","7424","12292","6823","-","**","17171","5269","17368","4647","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023600","Census Tract 236, Bronx County, New York","630","41","36.3","8.1","15.4","6.8","0.0","4.6","3.2","3.3","0.0","4.6","43.5","9.7","1.6","2.6","54.8","8.4","29.7","7.3","3.3","2.8","41.3","7.5","36.5","7.1","18.9","5.1","435","64","54.0","11.4","46.0","11.4","36.1","8.7","49.2","10.8","14.7","7.8","195","56","60.0","15.3","53.8","16.2","6.2","9.6","40.0","15.3","30.8","13.8","9.2","10.0","58.4","(X)","59.1","(X)","49.2","(X)","39318","11033","31458","24878","-","**","-","**","-","**","-","**","47955","13552","-","**","39716","18710","36250","26938","43625","24467","51364","17867","41176","10822","15766","3677","39625","17298","23750","13095","48571","21255","53229","16736","22083","9548","48125","13739","-","**","11125","8331","9890","6048","-","**","37308","24767","37115","13086","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023702","Census Tract 237.02, Bronx County, New York","337","37","8.0","5.1","35.3","11.2","0.0","8.5","1.2","2.2","0.0","8.5","48.1","12.8","7.4","8.8","60.8","10.9","1.5","2.2","4.5","4.2","46.0","12.1","38.6","13.8","11.0","6.6","233","39","50.6","14.1","49.4","14.1","15.0","9.3","60.9","13.3","24.0","13.3","104","42","53.8","25.2","47.1","24.9","6.7","7.6","46.2","25.2","26.9","24.2","19.2","24.8","36.8","(X)","45.9","(X)","16.3","(X)","32176","4302","13125","9647","30729","5943","-","**","-","**","-","**","32333","5323","-","**","32250","4754","-","**","-","**","30602","12936","34028","23429","29063","25741","33681","10888","30833","17975","-","**","86875","18397","31111","10584","-","**","28125","10807","28333","7354","28229","6130","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005023703","Census Tract 237.03, Bronx County, New York","1479","76","10.3","4.8","25.2","7.5","0.6","1.0","1.0","1.3","0.0","2.0","55.6","10.3","7.2","4.8","72.8","7.6","4.1","2.9","5.0","4.2","47.5","7.1","35.6","6.6","11.8","4.9","1203","118","65.8","7.6","34.2","7.6","39.2","10.2","46.5","10.9","14.3","8.9","276","99","64.1","18.4","59.4","20.1","4.7","7.1","35.9","18.4","25.7","14.8","10.1","12.1","42.9","(X)","44.6","(X)","30.4","(X)","29447","4903","34107","13879","38942","31500","-","**","-","**","-","**","28514","5853","17692","16573","26923","5702","33929","25902","-","**","38472","25734","28797","10200","17132","12703","31891","15290","28300","8144","42326","14298","60389","21710","18371","14809","-","**","19063","10211","15625","11718","12115","11247","-","**","33393","20637","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
