"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36005044400","Census Tract 444, Bronx County, New York","1298","68","5.2","3.3","83.1","5.2","1.7","2.5","1.0","1.6","0.0","2.5","7.9","4.4","1.2","1.5","16.7","5.7","3.0","2.6","6.2","4.0","31.7","7.9","38.4","9.6","23.7","5.2","905","98","53.5","10.5","46.5","10.5","46.5","9.4","43.3","10.3","10.2","6.3","393","86","69.2","13.3","60.8","15.5","8.4","8.4","30.8","13.3","22.6","12.5","8.1","8.4","23.9","(X)","26.1","(X)","18.8","(X)","60688","12649","46979","34377","62313","13524","-","**","-","**","-","**","15956","83329","82917","85972","61685","35180","45104","51825","19323","52503","56531","9646","77153","8108","36528","25038","69107","13181","68718","17265","70446","18103","83239","13027","61324","22586","61304","45358","41797","22491","31250","20181","26793","14065","105208","4382","77750","69176","77650","72601","78000","127605","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005044800","Census Tract 448, Bronx County, New York","680","43","9.7","6.2","83.1","9.1","0.0","4.7","0.0","4.7","0.0","4.7","6.2","7.1","1.0","1.3","10.6","7.8","5.3","5.6","1.0","1.3","29.0","13.3","42.6","13.7","27.4","11.3","597","71","29.0","15.0","71.0","15.0","40.0","9.9","51.8","12.1","8.2","9.7","83","55","75.9","26.5","75.9","26.5","0.0","31.3","24.1","26.5","15.7","20.9","8.4","13.2","45.3","(X)","47.2","(X)","21.7","(X)","79722","11843","74167","25007","82824","13990","-","**","-","**","-","**","16944","280280","250,000+","***","47250","77191","97632","92453","250,000+","***","72589","53562","98684","48808","71579","30852","84306","19498","45240","26037","94655","21821","127552","65042","76150","25829","41392","478","34053","8437","33902","4933","33902","4933","-","**","71000","255760","22031","89578","250,000+","***","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005044901","Census Tract 449.01, Bronx County, New York","771","91","87.0","8.2","3.8","5.4","1.2","1.7","0.0","4.1","0.0","4.1","7.4","7.0","0.6","1.1","9.5","7.1","85.6","8.3","0.5","1.0","30.4","12.6","35.4","11.8","33.7","8.8","367","94","34.3","14.4","65.7","14.4","62.9","16.5","31.6","17.5","5.4","5.8","404","102","54.7","17.5","40.1","14.5","14.6","14.3","45.3","17.5","40.1","17.3","5.2","7.9","46.2","(X)","45.2","(X)","47.0","(X)","61599","6959","61967","12652","108550","742","-","**","-","**","-","**","45905","19721","-","**","46164","20387","61949","11920","-","**","60944","8988","90457","22085","47273","34150","90905","17828","90259","34849","96705","36983","92112","8941","52692","37473","157727","76271","56346","14185","51250","28633","33889","20555","61283","5164","57404","18462","55385","14201","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005044902","Census Tract 449.02, Bronx County, New York","842","69","86.6","7.9","0.8","1.7","0.0","3.8","0.0","3.8","0.0","3.8","9.7","7.2","2.9","4.4","11.8","7.6","84.6","8.2","2.1","2.7","46.8","8.8","26.7","7.6","24.3","6.4","490","89","42.4","13.6","57.6","13.6","71.0","11.9","17.1","9.6","11.8","9.6","352","91","62.5","16.1","51.1","16.9","11.4","11.0","37.5","16.1","29.0","14.1","8.5","11.5","53.4","(X)","53.5","(X)","48.0","(X)","59500","23593","54875","25394","-","**","-","**","-","**","-","**","70000","89923","-","**","61250","66677","52750","30532","47955","19956","91522","32888","61838","53165","31571","4755","89375","16186","102857","57554","82692","34556","104286","25455","61071","33044","83750","42131","35167","12396","31944","20303","30093","8400","108684","51059","36591","19344","31250","26832","69000","29002","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005045101","Census Tract 451.01, Bronx County, New York","826","75","91.6","6.7","2.7","2.7","0.0","3.9","1.5","2.2","0.0","3.9","3.5","5.2","0.7","1.2","5.6","5.5","90.3","6.8","3.0","4.9","38.4","11.4","30.5","10.8","28.1","9.8","379","97","40.9","18.6","59.1","18.6","68.1","16.4","29.8","16.5","2.1","3.7","447","96","47.0","15.9","40.9","16.2","6.0","5.7","53.0","15.9","38.3","15.4","14.8","13.9","26.3","(X)","35.6","(X)","18.3","(X)","61477","18289","67946","19724","76250","4412","-","**","-","**","-","**","-","**","-","**","48672","879","68929","19308","-","**","64792","26982","57083","24238","51563","44492","76563","30115","59250","28552","81974","32965","86563","16426","57431","5367","-","**","58475","16533","41136","35971","31910","27093","139271","101435","72928","21064","52054","35013","74688","27696","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005045102","Census Tract 451.02, Bronx County, New York","838","77","88.2","6.6","1.7","2.1","0.0","3.8","1.4","1.9","0.0","3.8","7.2","5.9","1.6","2.5","15.4","7.2","81.5","7.5","1.3","2.1","46.2","9.8","28.6","9.5","23.9","8.6","356","81","59.8","11.1","40.2","11.1","80.1","11.6","13.2","11.1","6.7","6.5","482","105","39.4","14.9","30.9","13.2","8.5","8.9","60.6","14.9","53.9","15.8","6.6","9.3","30.2","(X)","30.6","(X)","29.9","(X)","71667","16850","74063","14005","135750","160545","-","**","51667","134810","-","**","53468","23821","-","**","56382","35691","72375","15705","-","**","81367","20183","79000","20943","51250","10632","99141","16999","98702","34274","106250","30648","106927","10898","52917","16099","79808","64038","54875","14660","92250","55103","67321","61838","125792","76455","54375","2294","53875","1503","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005045600","Census Tract 456, Bronx County, New York","1049","84","24.2","6.6","52.6","8.6","3.1","3.6","0.0","3.0","0.0","3.0","19.5","10.0","0.5","0.7","27.5","9.9","15.4","5.2","1.5","2.4","25.2","8.5","54.4","11.6","18.9","7.7","729","108","46.1","13.7","53.9","13.7","69.1","10.8","21.7","10.9","9.2","6.8","320","103","74.4","15.3","67.5","16.0","6.9","7.5","25.6","15.3","20.9","14.0","4.7","7.8","25.2","(X)","25.9","(X)","23.4","(X)","59760","16500","63796","18445","60469","41031","59087","32524","-","**","-","**","37422","70061","-","**","52283","55762","63889","32857","-","**","81842","38184","62639","13840","17692","11459","68750","15666","61563","34503","73380","14316","62344","34492","64815","19721","98854","38253","21875","61934","18077","63899","14167","34562","72292","61610","50217","46535","22396","50733","82656","57549","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005045800","Census Tract 458, Bronx County, New York","2058","90","17.7","7.6","49.1","8.6","1.2","2.1","0.0","1.6","0.0","1.6","29.3","7.5","2.6","2.3","53.6","7.7","0.7","1.2","2.9","3.1","32.8","8.4","44.6","9.3","19.8","5.4","1591","179","51.5","9.9","48.5","9.9","12.9","6.2","79.8","8.8","7.3","6.1","467","160","76.0","17.7","74.7","17.8","1.3","2.7","24.0","17.7","11.3","14.3","12.6","12.9","22.0","(X)","19.8","(X)","26.3","(X)","21561","4132","22292","16311","22166","7638","-","**","-","**","-","**","20250","6956","14911","36080","19758","3579","13295","10686","35081","1965","21500","9544","20565","6611","20750","10619","22545","9228","20711","3053","31987","6672","35000","8665","21494","4228","35484","31328","9974","8573","9571","6758","9498","6173","-","**","30250","39730","9156","1785","32458","1993","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005046000","Census Tract 460, Bronx County, New York","962","52","5.1","4.1","91.7","5.2","0.0","3.3","0.5","0.9","0.0","3.3","2.7","3.3","0.0","3.3","13.9","7.3","1.6","2.4","1.8","3.0","33.1","9.0","45.1","10.7","20.1","4.4","668","80","52.2","13.8","47.8","13.8","24.6","10.7","66.0","13.1","9.4","8.9","294","73","32.7","17.3","29.6","17.4","3.1","4.6","67.3","17.3","67.3","17.3","0.0","10.5","27.9","(X)","30.2","(X)","22.4","(X)","40571","7693","14688","35416","42429","8090","-","**","-","**","-","**","9412","42604","-","**","14750","27603","11705","1698","-","**","50750","24508","38846","5307","27303","19531","42982","4784","41464","4654","67917","39387","36176","40761","41679","5237","44750","108774","27368","18942","14180","4856","14255","7882","-","**","45000","42202","45000","42202","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005046201","Census Tract 462.01, Bronx County, New York","11696","271","24.5","2.9","62.8","2.5","0.3","0.3","1.0","0.8","0.0","0.3","9.5","2.2","1.9","1.2","25.7","2.3","12.6","2.0","0.3","0.5","18.1","2.3","44.7","3.2","36.9","3.0","6326","464","33.8","5.3","66.2","5.3","55.6","6.0","36.0","6.2","8.4","3.5","5370","470","65.6","6.3","63.8","6.5","1.8","1.5","34.4","6.3","32.1","6.3","2.2","1.9","36.6","(X)","42.2","(X)","29.9","(X)","47292","4526","43390","7998","47332","5752","34922","108888","12250","63677","-","**","54283","15515","55859","132341","56774","20992","34732","11108","-","**","58912","6621","57117","9100","26404","3974","66558","8074","60517","21963","70021","10922","79119","11174","51054","13846","44792","40384","33055","2517","32415","3193","32678","3143","23558","59050","34304","9502","33283","5932","98357","54672","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005046202","Census Tract 462.02, Bronx County, New York","2444","147","6.2","4.7","70.9","7.9","0.8","1.3","3.1","2.6","0.0","1.3","17.3","6.0","1.6","1.9","29.8","7.6","0.5","0.7","1.7","2.0","38.9","7.7","40.6","8.2","18.8","5.5","1777","189","59.9","9.8","40.1","9.8","33.4","8.4","50.6","10.7","15.9","7.3","667","170","44.1","14.9","38.5","13.6","5.5","7.0","55.9","14.9","53.4","14.3","2.5","4.7","45.2","(X)","50.9","(X)","30.1","(X)","38380","6619","17386","8990","43125","16080","-","**","8859","46344","-","**","16071","18117","6741","49754","16374","4320","-","**","10217","6251","40310","26175","38407","6147","38723","15722","47614","15810","41734","20325","53000","26062","100326","26127","35068","20905","51359","46786","17438","4137","17235","3880","17550","3973","11779","38562","18036","13505","17214","10321","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005048400","Census Tract 484, Bronx County, New York","1122","98","10.2","4.1","82.2","7.1","0.0","2.9","2.8","4.5","0.0","2.9","4.9","4.5","0.0","2.9","14.6","5.4","4.5","3.0","3.5","3.8","27.7","9.9","56.4","10.8","12.4","5.7","758","123","46.4","11.8","53.6","11.8","50.1","12.2","39.8","12.8","10.0","8.0","364","115","46.7","19.7","25.8","13.6","20.9","16.2","53.3","19.7","38.7","18.3","14.6","14.4","25.6","(X)","29.9","(X)","16.5","(X)","59327","18894","36875","21930","65978","18597","-","**","-","**","-","**","115352","78839","-","**","71739","79830","37721","2717","19821","183764","49460","39720","68802","11786","35069","17162","72461","8567","72279","24390","72717","8764","94000","23593","58542","14991","87917","82642","33125","18177","27000","14660","19167","19119","37941","31378","45625","26282","45223","27039","47863","51474","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005050400","Census Tract 504, Bronx County, New York","9","10","22.2","61.3","77.8","61.3","0.0","98.9","0.0","98.9","0.0","98.9","0.0","98.9","0.0","98.9","0.0","98.9","22.2","61.3","22.2","61.3","0.0","98.9","0.0","98.9","77.8","61.3","9","10","0.0","98.9","100.0","98.9","0.0","98.9","22.2","61.3","77.8","61.3","0","12","-","**","-","**","-","**","-","**","-","**","-","**","77.8","(X)","77.8","(X)","-","(X)","26607","122027","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","26607","122027","-","**","26607","122027","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36005051600","Census Tract 516, Bronx County, New York","1978","144","86.9","6.6","0.0","1.6","0.0","1.6","0.7","1.2","0.0","1.6","12.4","6.4","0.0","1.6","17.9","6.7","81.4","6.7","2.4","2.5","21.2","7.0","41.4","7.1","34.9","5.2","926","166","28.2","12.5","71.8","12.5","76.9","9.2","18.5","8.7","4.6","4.9","1052","189","59.6","11.4","56.7","10.8","2.9","3.1","40.4","11.4","34.2","11.1","6.2","4.4","26.0","(X)","26.2","(X)","25.8","(X)","61125","9392","61400","9698","-","**","-","**","-","**","-","**","57292","59288","-","**","73587","35931","60850","7177","7143","226592","84419","67844","73859","25626","41027","19808","100469","40323","114028","37383","70903","49566","106700","33249","59917","31096","46853","9158","36563","20666","23177","17914","22146","12035","72656","60077","45478","13547","40179","20505","145313","112692","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026000","Census Tract 260, Kings County, New York","1155","79","57.4","7.7","1.0","1.6","0.0","2.8","38.1","7.5","0.0","2.8","1.7","2.8","1.8","2.6","8.9","6.1","50.2","8.3","7.0","5.5","35.5","9.1","35.1","9.5","22.4","7.1","938","99","45.1","10.6","54.9","10.6","77.8","7.7","11.5","5.9","10.7","6.4","217","81","56.2","20.6","56.2","20.6","0.0","13.9","43.8","20.6","26.3","17.0","17.5","18.4","48.8","(X)","49.5","(X)","46.1","(X)","43594","13719","38542","13351","-","**","-","**","52713","23234","-","**","-","**","-","**","31645","58532","40938","14242","31813","90122","41389","27861","62625","17428","26625","17737","52632","13448","42153","32503","52882","17159","53191","12037","53750","44253","30625","85886","26031","5850","17440","15039","17440","15039","-","**","56979","30419","56771","44852","80125","85159","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026100","Census Tract 261, Kings County, New York","1866","156","15.4","6.1","72.8","8.7","0.0","1.7","3.1","2.6","0.0","1.7","7.3","4.2","1.5","1.8","16.5","6.1","11.1","5.0","4.1","3.2","45.6","7.5","40.7","7.8","9.7","3.5","1083","169","59.6","11.4","40.4","11.4","41.5","13.0","54.2","13.1","4.3","4.2","783","192","54.9","13.9","42.0","12.8","12.9","7.8","45.1","13.9","42.5","14.2","2.6","4.2","42.6","(X)","45.9","(X)","37.9","(X)","32115","15425","42634","33589","30192","17519","-","**","63882","7651","-","**","20313","13455","82500","81319","29954","15702","24458","42070","26346","28674","43500","13111","42614","30829","13785","3480","50644","13180","46250","25639","63618","16794","77804","8005","29337","7614","59688","11211","13549","10544","13839","11209","12023","7027","42545","26939","13259","21364","9893","30435","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026200","Census Tract 262, Kings County, New York","774","82","61.6","10.0","2.8","3.0","3.7","5.8","30.9","8.9","0.0","4.1","0.9","1.3","0.0","4.1","17.4","8.5","50.4","9.4","5.3","4.4","34.4","8.6","37.0","8.0","23.4","7.2","585","97","31.5","11.1","68.5","11.1","71.6","11.6","14.2","9.0","14.2","9.8","189","66","65.6","22.0","64.0","21.5","1.6","4.0","34.4","22.0","34.4","22.0","0.0","15.7","50.9","(X)","60.2","(X)","22.2","(X)","60756","17368","60901","19454","170208","199045","-","**","42750","31737","-","**","-","**","-","**","125134","150283","61429","33784","27440","79014","54457","60258","77386","66686","37132","15142","92550","47997","55625","55149","94550","26479","104250","41834","35956","84283","64750","87056","26023","15071","25455","9550","25114","8428","-","**","40694","44776","40694","44776","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026300","Census Tract 263, Kings County, New York","764","72","6.8","5.4","87.4","7.1","0.0","4.2","0.5","0.9","0.0","4.2","5.2","4.3","0.0","4.2","11.5","6.0","5.5","4.4","1.6","2.3","38.7","9.1","42.1","9.5","17.5","6.1","471","80","36.5","10.4","63.5","10.4","29.9","12.9","69.2","13.0","0.8","1.5","293","80","34.8","15.6","29.4","12.9","5.5","6.3","65.2","15.6","58.7","16.4","6.5","10.2","42.0","(X)","44.6","(X)","34.5","(X)","36822","4016","46111","40449","36223","5518","-","**","-","**","-","**","65833","111947","-","**","20500","10356","51250","70517","-","**","36250","10404","45800","15861","24167","16083","42731","9427","37750","24152","46550","23983","104583","93424","32407","12533","-","**","23194","28116","13750","10619","9756","7859","36667","109004","35531","30858","29375","33864","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026400","Census Tract 264, Kings County, New York","1568","92","65.2","7.0","0.7","1.0","0.9","1.3","30.4","6.4","0.0","2.0","0.7","1.1","2.2","2.4","14.0","5.0","54.5","6.3","1.6","1.8","38.6","7.4","35.6","7.3","24.2","6.2","1038","122","41.4","8.0","58.6","8.0","80.7","7.0","11.5","6.0","7.8","5.7","530","113","48.9","11.2","45.3","10.4","3.6","3.7","51.1","11.2","30.8","10.0","20.4","11.4","38.3","(X)","35.8","(X)","43.2","(X)","46304","5346","44931","7552","2,500-","***","-","**","53250","15724","-","**","-","**","33750","21479","41210","16114","44965","8598","97768","6007","48542","5224","56406","11239","32857","8317","47138","6310","52083","13964","46400","4594","51458","7632","27125","14152","41250","31399","28636","23692","16713","16230","15833","8758","32375","34868","44028","27586","40074","37093","51774","26224","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026500","Census Tract 265, Kings County, New York","1490","115","7.9","5.0","85.8","5.9","0.0","2.2","2.8","2.5","0.0","2.2","2.8","3.1","0.7","1.0","6.5","4.5","5.2","3.6","1.7","2.2","47.5","6.8","36.0","6.7","14.8","4.9","947","146","53.4","10.9","46.6","10.9","26.1","8.9","65.6","10.0","8.3","5.2","543","133","45.7","12.4","40.7","11.7","5.0","5.3","54.3","12.4","40.9","13.0","13.4","9.0","39.5","(X)","38.2","(X)","41.6","(X)","44244","16608","54844","106171","43576","23276","-","**","21591","10537","-","**","47717","74891","-","**","48533","51292","102159","81690","65694","16081","51447","8452","47803","33154","20345","9470","44931","23541","31477","17768","50994","12898","73495","18929","28393","13233","22656","46376","26932","26639","23750","26810","18523","15824","250,000+","***","29271","49179","17813","12482","73618","88865","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026600","Census Tract 266, Kings County, New York","1177","66","60.7","7.0","0.0","2.7","4.9","6.1","34.4","7.2","0.0","2.7","0.0","2.7","0.0","2.7","3.9","3.9","56.8","7.9","0.0","2.7","31.5","8.9","47.7","9.6","20.8","6.8","907","125","47.1","11.6","52.9","11.6","81.3","8.6","17.8","8.5","1.0","1.5","270","102","73.7","22.8","50.4","19.1","23.3","14.2","26.3","22.8","26.3","22.8","0.0","11.3","58.4","(X)","57.2","(X)","53.0","(X)","61513","16651","60921","24898","-","**","-","**","53345","14838","-","**","-","**","-","**","93487","28374","53000","26527","-","**","68906","31445","54950","22822","35221","24600","64384","8145","70982","35793","54000","25406","65625","31106","64020","9624","2,500-","***","30357","33281","52039","13605","43571","25321","177813","139243","15594","11911","15594","11911","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026700","Census Tract 267, Kings County, New York","1655","146","17.9","5.8","78.7","6.2","0.0","1.9","0.6","1.0","0.0","1.9","0.8","1.2","2.0","1.9","5.0","3.7","17.3","5.5","4.6","3.4","44.9","6.6","37.5","6.3","13.1","5.6","606","129","40.9","11.3","59.1","11.3","41.9","14.1","40.8","13.8","17.3","10.2","1049","149","52.8","11.1","39.5","10.0","13.3","6.0","47.2","11.1","42.6","11.1","4.6","3.7","35.0","(X)","42.1","(X)","30.9","(X)","52253","12260","72240","14143","50089","9328","-","**","-","**","-","**","-","**","11354","54710","123365","97095","71667","13437","37391","82801","63490","8080","50349","15356","18438","30804","61970","10268","50152","24150","73295","14951","84063","53048","52226","9296","48750","63074","45974","9996","46818","26027","32157","10057","89286","17686","45811","13848","45548","12032","78864","70279","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026800","Census Tract 268, Kings County, New York","1378","105","77.1","6.7","1.8","2.8","0.8","1.2","17.3","5.7","0.0","2.3","1.7","2.6","1.3","1.5","13.9","7.6","65.6","8.0","9.4","5.9","32.9","9.0","37.9","8.2","19.9","7.0","954","137","46.8","9.6","53.2","9.6","77.8","9.3","17.8","9.3","4.4","3.4","424","112","42.9","14.8","32.3","13.1","10.6","10.2","57.1","14.8","34.0","16.3","23.1","15.0","42.6","(X)","44.9","(X)","37.5","(X)","41894","6167","40417","8491","-","**","-","**","41302","19991","-","**","-","**","90250","107729","49205","9661","35481","13939","12989","23471","60039","18842","47841","12092","22500","10550","48068","14916","49886","29306","40833","12820","58214","14653","31667","16913","26964","55651","20263","29066","18448","6627","9940","15381","86202","47655","42643","33885","16842","48034","44286","103583","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047026900","Census Tract 269, Kings County, New York","1109","107","7.9","5.2","85.9","7.7","0.0","2.9","0.5","0.7","0.0","2.9","5.7","5.9","0.0","2.9","4.7","4.7","6.9","4.9","4.3","4.3","36.0","8.1","32.6","7.9","27.1","6.3","606","123","30.4","11.6","69.6","11.6","39.1","15.8","53.8","15.6","7.1","7.9","503","117","53.9","15.5","47.3","16.2","6.6","9.5","46.1","15.5","35.0","15.6","11.1","8.7","43.6","(X)","50.8","(X)","30.2","(X)","33862","8876","72647","39749","34496","9613","-","**","250,000+","***","-","**","9816","24331","-","**","21207","15175","73456","67163","18000","28118","55655","35427","34271","16141","19567","7251","40556","15571","39464","15911","41591","26840","40398","30769","41071","31032","2,500-","***","20302","10629","17366","15867","15893","4982","-","**","21810","27324","21121","13282","90208","103087","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047027000","Census Tract 270, Kings County, New York","759","96","74.0","9.2","0.0","4.2","0.0","4.2","20.6","8.2","0.0","4.2","5.4","4.2","0.0","4.2","10.0","6.8","69.4","9.2","0.0","4.2","23.3","8.6","40.7","9.8","36.0","6.6","490","113","26.9","11.9","73.1","11.9","82.0","11.1","15.5","10.1","2.4","2.7","269","88","71.7","16.5","71.7","16.5","0.0","11.4","28.3","16.5","28.3","16.5","0.0","11.4","38.3","(X)","42.2","(X)","31.2","(X)","30391","20604","29333","14217","-","**","-","**","45400","34701","-","**","41023","74094","-","**","40962","21432","28750","10442","-","**","46993","29727","47938","40301","18527","6654","48400","24537","63125","33742","44167","27578","66250","20850","30156","26171","27500","49401","20469","12671","25379","11424","25379","11424","-","**","15000","11498","15000","11498","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047027100","Census Tract 271, Kings County, New York","917","93","2.2","2.1","92.9","3.9","0.0","3.5","4.1","3.1","0.0","3.5","0.8","1.4","0.0","3.5","1.9","1.7","1.6","1.9","4.8","4.4","39.3","8.1","42.0","8.6","14.0","5.2","621","91","38.5","7.9","61.5","7.9","42.2","11.3","47.3","10.9","10.5","6.3","296","96","24.3","13.3","21.6","11.9","2.7","4.8","75.7","13.3","70.6","14.3","5.1","7.0","48.3","(X)","52.3","(X)","39.9","(X)","41644","4498","115000","11309","41111","3979","-","**","125893","146928","-","**","-","**","-","**","43250","70160","118125","9058","120385","130933","40625","8688","52994","14214","32900","7346","41432","17240","36115","12996","68393","19067","53333","39729","39500","7419","120144","14152","41136","10027","24643","22007","37692","27150","-","**","43587","8846","43207","8749","83295","74194","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047027200","Census Tract 272, Kings County, New York","1102","80","65.8","8.6","0.0","2.9","0.0","2.9","25.2","7.7","0.0","2.9","7.6","7.2","1.4","2.1","11.9","7.5","61.5","8.3","0.0","2.9","30.4","8.0","40.9","9.3","28.7","7.4","805","103","50.2","11.1","49.8","11.1","80.1","9.7","13.9","7.1","6.0","6.7","297","86","58.2","19.1","45.8","17.7","12.5","14.3","41.8","19.1","41.8","19.1","0.0","10.4","34.1","(X)","35.9","(X)","29.3","(X)","45217","8060","47532","11749","-","**","-","**","42128","5480","-","**","55417","79657","-","**","56354","34157","44231","12917","-","**","40718","17160","62118","7068","22250","23693","49893","13908","46304","15764","56146","14287","56076","9024","33875","15681","11818","72930","13229","9546","23125","40399","10000","18152","70848","26484","9591","7121","9591","7121","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047027300","Census Tract 273, Kings County, New York","1255","101","6.9","4.5","85.9","6.6","0.0","2.6","2.4","3.7","0.0","2.6","4.8","4.5","0.0","2.6","7.4","4.8","5.1","4.1","6.2","5.1","40.5","7.8","33.4","8.2","19.9","6.8","636","123","56.9","12.6","43.1","12.6","41.0","10.1","50.3","11.4","8.6","9.5","619","135","59.1","13.7","55.7","14.3","3.4","5.8","40.9","13.7","38.1","14.3","2.7","4.5","44.6","(X)","45.8","(X)","41.0","(X)","30118","12442","57125","78811","26146","13736","-","**","-","**","-","**","3182","7693","-","**","22589","43990","91190","94541","12500","27036","43877","9734","26823","17331","15227","8021","44113","20931","48958","38520","30778","18491","83934","42661","19333","11558","47708","83873","19679","5751","17262","21604","16637","14223","-","**","19964","4215","19357","3908","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36047027400","Census Tract 274, Kings County, New York","907","71","53.9","8.3","0.0","3.5","0.0","3.5","41.2","8.4","0.0","3.5","4.9","5.8","0.0","3.5","4.9","5.8","53.9","8.3","1.2","1.9","29.3","9.2","46.5","10.3","22.9","7.9","653","104","45.2","10.3","54.8","10.3","82.8","7.6","4.0","3.7","13.2","6.6","254","95","56.7","22.8","56.7","22.8","0.0","12.0","43.3","22.8","34.6","21.9","8.7","14.0","37.0","(X)","35.7","(X)","40.6","(X)","37284","7641","33750","17067","-","**","-","**","41250","16803","-","**","11774","30109","-","**","11774","30109","33750","17067","2,500-","***","38889","7543","36125","11850","32000","36902","44157","12769","42882","5784","53712","21386","44738","19141","27000","58068","29167","37034","15263","10891","11714","11836","11714","11836","-","**","16711","22327","15263","14208","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
